股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.3568,207.5
1815,富喬,10877000,2.2394,91.5
2059,川湖,293000,8.2098,12500.0
2308,台達電,632000,2.7283,1885.0
2330,台積電,1406000,7.8406,2395.0
2337,旺宏,1343000,0.4198,137.0
2345,智邦,1080000,5.6145,2300.0
2383,台光電,466000,6.0724,6165.0
2454,聯發科,406000,3.9284,4210.0
2455,全新,2753000,2.421,379.5
3008,大立光,520000,5.5776,4610.0
3017,奇鋐,1002000,7.3431,3235.0
3037,欣興,2497000,5.7185,1020.0
3189,景碩,840013,1.6371,862.0
3231,緯創,7662000,3.4567,193.5
3260,威剛,358000,0.3353,402.0
3264,欣銓,72000,0.038,225.5
3443,創意,211000,2.1922,5465.0
3583,辛耘,147000,0.242,711.0
3661,世芯-KY,215000,2.063,4210.0
3665,貿聯-KY,1161000,5.8628,2200.0
3711,日月光投控,1629000,2.3353,616.0
4958,臻鼎-KY,1000000,1.0935,489.5
5289,宜鼎,98000,0.3445,1475.0
5347,世界,629000,0.2348,160.5
6139,亞翔,250000,0.4608,798.0
6187,萬潤,801000,2.1827,1275.0
6223,旺矽,326000,4.7631,6440.0
6515,穎崴,42000,0.6487,6750.0
6584,南俊國際,2231000,3.0502,605.0
6669,緯穎,77000,1.0703,6435.0
6805,富世達,109000,0.4568,1805.0
7734,印能科技,56000,0.4168,3090.0
7751,竑騰,270000,0.8797,1445.0
8021,尖點,2682000,2.635,434.0
8046,南電,300000,0.8347,1305.0
8299,群聯,366000,1.7188,2080.0
8996,高力,1630000,4.7968,1280.0
