股票代號,股票名稱,股數,持股權重
2059,川湖,191000,2.6745
2308,台達電,135000,0.9495
2330,台積電,806000,6.7372
2337,旺宏,671000,0.4073
2344,華邦電,663000,0.2579
2345,智邦,531000,3.8369
2360,致茂,370000,2.9108
2368,金像電,227000,1.0627
2383,台光電,323000,4.4469
2408,南亞科,2432000,2.1316
2449,京元電子,166000,0.1951
2486,一詮,1230000,0.915
3017,奇鋐,370000,3.5357
3036,文曄,947000,0.9069
3037,欣興,1277000,3.4124
3081,聯亞,185000,1.665
3105,穩懋,1716000,3.1989
3131,弘塑,87000,1.2163
3163,波若威,676000,3.5261
3189,景碩,457013,0.7562
3260,威剛,231000,0.3614
3324,雙鴻,93000,0.3932
3443,創意,66000,0.7492
3491,昇達科,71000,0.5342
3529,力旺,67000,0.8221
3533,嘉澤,343000,3.3877
3653,健策,100000,1.8128
3661,世芯-KY,59000,0.7302
3665,貿聯-KY,100000,0.9107
3711,日月光投控,236000,0.3955
4749,新應材,526000,1.9723
4991,環宇-KY,511000,1.1383
5274,信驊,29000,1.5579
5289,宜鼎,90000,0.4252
5347,世界,2277000,1.2802
6223,旺矽,196000,3.7459
6274,台燿,230000,0.7837
6442,光聖,310000,2.8033
6510,精測,142000,2.0673
6515,穎崴,111000,3.7943
6531,愛普*,367000,0.7539
6584,南俊國際,566000,1.4253
6669,緯穎,146000,2.2347
6781,AES-KY,198000,0.8287
6805,富世達,219000,1.7229
7751,竑騰,285000,2.4066
7769,鴻勁,142000,2.5773
8021,尖點,569920,0.7042
8046,南電,858000,2.4542
8299,群聯,434000,2.9968
8358,金居,1728000,2.0096
8996,高力,715000,3.0876
