股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,292000,2.045,817.0
2059,川湖,130000,3.8399,3365.0
2308,台達電,506000,4.5762,1055.0
2317,鴻海,323000,0.6633,228.5
2327,國巨*,68000,0.1463,247.5
2330,台積電,569000,8.5175,1690.0
2344,華邦電,1079000,0.9402,102.0
2345,智邦,353000,3.8216,1205.0
2360,致茂,307000,2.5248,954.0
2368,金像電,271000,1.5381,666.0
2382,廣達,213000,0.5371,280.5
2383,台光電,232000,3.2351,1610.0
2408,南亞科,950000,1.8411,239.0
2449,京元電子,438000,1.0283,270.0
2451,創見,945000,2.0335,237.0
3017,奇鋐,366000,4.4841,1355.0
3037,欣興,365000,0.7333,243.5
3131,弘塑,139000,2.2169,1825.0
3163,波若威,631000,2.0887,358.5
3189,景碩,215000,0.3228,181.0
3231,緯創,589000,0.7923,146.0
3260,威剛,826000,1.8951,274.0
3324,雙鴻,230000,1.9776,963.0
3443,創意,25000,0.5268,2435.0
3529,力旺,74000,1.0879,1695.0
3653,健策,14000,0.3199,2535.0
3661,世芯-KY,30000,0.9543,3630.0
3665,貿聯-KY,308000,3.9107,1395.0
4749,新應材,132000,1.0808,930.0
5274,信驊,9000,0.6146,8055.0
5289,宜鼎,158000,0.87,627.0
5347,世界,1000000,0.9667,119.0
5439,高技,123000,0.3419,320.0
5536,聖暉*,238000,1.6265,791.0
6223,旺矽,171000,3.3977,2200.0
6274,台燿,597000,2.4788,475.5
6442,光聖,124000,1.5468,1415.0
6515,穎崴,97000,3.0164,3470.0
6531,愛普*,233000,0.9965,472.0
6584,南俊國際,584000,1.6805,320.0
6669,緯穎,84000,3.1735,4095.0
6781,AES-KY,182000,2.0595,1300.0
6805,富世達,56000,0.6811,1330.0
7769,鴻勁,88000,2.5836,3445.0
8021,尖點,500000,0.96,218.0
8046,南電,147000,0.315,254.5
8210,勤誠,162000,1.3135,911.0
8299,群聯,343000,4.9816,1775.0
8358,金居,696000,1.6031,256.0
8996,高力,366000,2.0708,698.0
