股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.1346,8125.0
2303,聯電,7000000,2.4717,139.0
2327,國巨*,2066000,3.6341,703.0
2330,台積電,1406000,8.896,2400.0
2337,旺宏,1343000,0.4336,135.0
2345,智邦,1080000,6.2946,2285.0
2383,台光電,563000,7.1391,5125.0
2454,聯發科,406000,3.9118,3850.0
2455,全新,2753000,2.1321,324.5
3008,大立光,420000,4.3941,4000.0
3017,奇鋐,1002000,6.103,2265.0
3026,禾伸堂,909000,1.6275,663.0
3037,欣興,2097000,4.5419,907.0
3189,景碩,440013,0.8617,796.0
3260,威剛,358000,0.3463,379.5
3264,欣銓,72000,0.0396,217.0
3363,上詮,300000,0.4119,566.0
3443,創意,211000,2.2795,4370.0
3491,昇達科,1000,0.0031,1300.0
3583,辛耘,147000,0.2894,767.0
3661,世芯-KY,215000,1.9699,3590.0
3665,貿聯-KY,955000,5.0144,2115.0
3711,日月光投控,1629000,2.7071,656.0
5289,宜鼎,98000,0.3344,1360.0
6139,亞翔,250000,0.5349,844.0
6182,合晶,4500000,1.6863,129.0
6187,萬潤,1220000,3.1965,1055.0
6223,旺矽,326000,5.0282,6000.0
6488,環球晶,394000,1.2464,1240.0
6515,穎崴,99000,1.7297,6500.0
6584,南俊國際,2231000,3.1687,552.0
6805,富世達,109000,0.4049,1395.0
7734,印能科技,56000,0.4579,3130.0
7751,竑騰,318000,0.9851,1260.0
8021,尖點,1501000,1.4994,418.5
8299,群聯,445000,2.1671,1915.0
8996,高力,1630000,4.2066,1080.0
