股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,3.1421
1815,富喬,11420868,3.5834
2059,川湖,205000,6.0941
2301,光寶科,659000,0.4492
2330,台積電,1116000,6.6187
2345,智邦,1074000,4.982
2357,華碩,196000,0.4456
2360,致茂,76000,0.4039
2376,技嘉,508000,0.4362
2383,台光電,465000,6.1392
2404,漢唐,155000,0.3833
2454,聯發科,145000,1.636
2455,全新,2150000,2.7248
3008,大立光,293000,4.8021
3017,奇鋐,1001000,8.3014
3026,禾伸堂,261000,0.4778
3037,欣興,2482000,5.9674
3081,聯亞,63000,0.4356
3189,景碩,844013,1.7073
3231,緯創,7245000,3.3073
3443,創意,164000,2.4699
3653,健策,33000,0.4681
3661,世芯-KY,215000,1.9311
3665,貿聯-KY,1161000,5.357
3711,日月光投控,250000,0.3802
4958,臻鼎-KY,1000000,1.2181
5274,信驊,11000,0.4841
5289,宜鼎,99952,0.3185
5347,世界,629000,0.2437
6139,亞翔,250000,0.4361
6187,萬潤,134000,0.4121
6213,聯茂,373000,0.4672
6223,旺矽,268000,3.7064
6274,台燿,113000,0.3795
6515,穎崴,51000,0.8647
6584,南俊國際,2231000,3.1129
6669,緯穎,429675,2.4425
8021,尖點,2682000,2.7621
8046,南電,968000,2.5727
8150,南茂,1957000,0.4175
8996,高力,1630000,5.3349
