股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,191000,2.6364,3335.0
2308,台達電,135000,0.9636,1740.0
2330,台積電,806000,6.6321,1990.0
2337,旺宏,671000,0.403,147.5
2344,華邦電,663000,0.255,94.4
2345,智邦,531000,4.0088,1820.0
2360,致茂,370000,2.7172,1880.0
2368,金像電,227000,1.0179,1055.0
2383,台光電,323000,4.5448,3325.0
2408,南亞科,2432000,2.1512,225.5
2449,京元電子,166000,0.2077,295.0
2486,一詮,1230000,0.9387,194.0
3017,奇鋐,370000,3.4479,2200.0
3036,文曄,947000,0.8785,228.0
3037,欣興,1277000,3.3519,626.0
3081,聯亞,185000,1.762,2320.0
3105,穩懋,1716000,3.2758,458.0
3131,弘塑,87000,1.1346,3485.0
3163,波若威,676000,3.5043,1200.0
3189,景碩,457013,0.7163,366.5
3260,威剛,231000,0.3535,365.5
3324,雙鴻,93000,0.3787,940.0
3443,創意,66000,0.7236,2775.0
3491,昇達科,71000,0.5301,1785.0
3529,力旺,67000,0.8145,3160.0
3533,嘉澤,343000,3.2033,2250.0
3653,健策,100000,1.6971,4045.0
3661,世芯-KY,59000,0.7342,3090.0
3665,貿聯-KY,100000,0.9051,2225.0
3711,日月光投控,236000,0.3815,417.5
4749,新應材,526000,1.9325,919.0
4991,環宇-KY,511000,1.1605,583.0
5274,信驊,29000,1.5009,12180.0
5289,宜鼎,90000,0.4276,1135.0
5347,世界,2277000,1.2084,125.5
6223,旺矽,196000,3.7255,4545.0
6274,台燿,230000,0.7645,801.0
6442,光聖,310000,2.9653,2230.0
6510,精測,142000,2.036,3420.0
6515,穎崴,111000,3.6214,8560.0
6531,愛普*,367000,0.7791,567.0
6584,南俊國際,566000,1.4647,650.0
6669,緯穎,146000,2.1804,3645.0
6781,AES-KY,198000,0.8877,987.0
6805,富世達,219000,1.6803,1765.0
7751,竑騰,285000,2.3392,1960.0
7769,鴻勁,142000,2.4537,4100.0
8021,尖點,569920,0.7444,349.0
8046,南電,858000,2.3545,655.0
8299,群聯,434000,2.964,1720.0
8358,金居,1728000,1.9444,287.0
8996,高力,715000,3.0593,1095.0
