股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,3.1781
1815,富喬,11420868,3.4185
2059,川湖,205000,6.1311
2301,光寶科,659000,0.4561
2330,台積電,1116000,6.6253
2345,智邦,1074000,5.023
2357,華碩,196000,0.4566
2360,致茂,76000,0.4056
2376,技嘉,508000,0.4359
2383,台光電,465000,6.1996
2404,漢唐,155000,0.3924
2454,聯發科,145000,1.6492
2455,全新,2150000,2.8691
3008,大立光,293000,4.3814
3017,奇鋐,1001000,8.2647
3026,禾伸堂,261000,0.4759
3037,欣興,2482000,6.0053
3081,聯亞,63000,0.4313
3189,景碩,844013,1.68
3231,緯創,7245000,3.271
3443,創意,164000,2.6181
3653,健策,33000,0.479
3661,世芯-KY,215000,1.9252
3665,貿聯-KY,1161000,5.6616
3711,日月光投控,250000,0.3816
4958,臻鼎-KY,1000000,1.221
5274,信驊,11000,0.4933
5289,宜鼎,99952,0.3216
5347,世界,629000,0.2502
6139,亞翔,250000,0.4383
6187,萬潤,134000,0.4094
6213,聯茂,373000,0.4791
6223,旺矽,268000,3.7402
6274,台燿,113000,0.3974
6515,穎崴,51000,0.8396
6584,南俊國際,2231000,3.0273
6669,緯穎,429675,2.4329
8021,尖點,2682000,2.9603
8046,南電,968000,2.5473
8150,南茂,1957000,0.4227
8996,高力,1630000,5.0213
