股票代號,股票名稱,股數,持股權重
1519,華城,292000,1.8946
2059,川湖,130000,3.6582
2308,台達電,506000,4.6649
2317,鴻海,323000,0.6692
2330,台積電,569000,8.518
2344,華邦電,1079000,0.9852
2345,智邦,353000,3.8432
2360,致茂,307000,2.3073
2368,金像電,271000,1.5751
2382,廣達,213000,0.5273
2383,台光電,297000,4.42
2408,南亞科,950000,1.9059
2449,京元電子,438000,1.0268
2451,創見,945000,1.7963
3017,奇鋐,366000,4.5792
3037,欣興,365000,0.7386
3131,弘塑,139000,2.1479
3163,波若威,631000,2.1163
3189,景碩,215000,0.3199
3231,緯創,589000,0.799
3260,威剛,826000,2.0959
3324,雙鴻,230000,2.0295
3443,創意,25000,0.5454
3529,力旺,74000,1.124
3653,健策,14000,0.3245
3661,世芯-KY,30000,0.9838
3665,貿聯-KY,308000,4.2592
4749,新應材,132000,1.1172
5274,信驊,9000,0.5689
5289,宜鼎,158000,0.8684
5439,高技,123000,0.3466
5536,聖暉*,253000,1.817
6223,旺矽,171000,3.228
6274,台燿,597000,2.495
6442,光聖,124000,1.4153
6515,穎崴,97000,2.6657
6531,愛普*,233000,0.9768
6584,南俊國際,584000,1.7459
6669,緯穎,84000,3.4037
6781,AES-KY,182000,2.1093
6805,富世達,128000,1.652
7769,鴻勁,88000,2.5188
8021,尖點,500000,0.8055
8046,南電,147000,0.3155
8210,勤誠,162000,1.4081
8299,群聯,343000,4.8637
8358,金居,696000,1.6652
8996,高力,366000,1.8702
