股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.2965
2059,川湖,134000,3.1116
2308,台達電,396000,3.7848
2317,鴻海,325000,0.481
2330,台積電,556000,7.1557
2344,華邦電,379000,0.285
2345,智邦,488000,4.782
2360,致茂,313000,3.3047
2368,金像電,60000,0.3871
2383,台光電,299000,5.5813
2408,南亞科,2379000,3.9072
2449,京元電子,932000,1.9005
2486,一詮,1150000,1.2062
3017,奇鋐,331000,4.2599
3037,欣興,1193000,4.1822
3163,波若威,612000,3.7503
3189,景碩,237013,0.5193
3529,力旺,21000,0.3593
3533,嘉澤,228000,2.7534
3653,健策,14000,0.3135
3661,世芯-KY,37000,0.8145
3665,貿聯-KY,217000,2.381
4749,新應材,240000,1.5319
5274,信驊,26000,1.883
5289,宜鼎,157000,1.0996
5347,世界,2501000,1.9675
5439,高技,126000,0.2391
6223,旺矽,175000,4.2871
6442,光聖,124000,1.4461
6515,穎崴,100000,4.3371
6531,愛普*,245000,0.8977
6584,南俊國際,136000,0.3646
6669,緯穎,50000,1.4043
6781,AES-KY,191000,1.3246
6805,富世達,55000,0.6661
7751,竑騰,166000,1.5178
7769,鴻勁,127000,3.4618
8021,尖點,509920,0.8568
8046,南電,160000,0.5686
8210,勤誠,165000,1.0179
8299,群聯,394000,4.894
8358,金居,713000,1.1882
8996,高力,599000,3.7161
