股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.2623,921.0
2059,川湖,134000,3.0284,3350.0
2308,台達電,396000,3.7848,1440.0
2317,鴻海,325000,0.4789,212.0
2330,台積電,556000,6.983,1870.0
2344,華邦電,379000,0.3018,123.5
2345,智邦,488000,4.6175,1455.0
2360,致茂,313000,3.0894,1470.0
2368,金像電,60000,0.3712,917.0
2383,台光電,299000,5.2614,2700.0
2408,南亞科,2379000,4.2348,271.5
2449,京元電子,932000,1.8271,294.0
2486,一詮,1150000,1.1585,162.5
3017,奇鋐,331000,4.1233,1905.0
3037,欣興,1193000,4.4584,543.0
3163,波若威,612000,3.9994,881.0
3189,景碩,237013,0.5437,341.5
3529,力旺,21000,0.3652,2810.0
3533,嘉澤,228000,2.6152,1820.0
3653,健策,14000,0.323,3725.0
3661,世芯-KY,37000,0.787,3190.0
3665,貿聯-KY,217000,2.4299,1740.0
4749,新應材,240000,1.5242,915.0
5274,信驊,26000,1.8221,11320.0
5289,宜鼎,157000,1.1328,1165.0
5347,世界,2501000,1.9748,118.5
5439,高技,126000,0.235,272.5
6223,旺矽,175000,4.2468,3580.0
6442,光聖,124000,1.4645,1685.0
6515,穎崴,100000,4.1932,6620.0
6531,愛普*,245000,0.8805,580.0
6584,南俊國際,136000,0.3619,396.0
6669,緯穎,50000,1.3631,3965.0
6781,AES-KY,191000,1.3066,1010.0
6805,富世達,55000,0.6551,1745.0
7751,竑騰,166000,1.582,1425.0
7769,鴻勁,127000,3.5229,4230.0
8021,尖點,509920,0.8191,237.0
8046,南電,560000,2.1576,544.0
8210,勤誠,165000,0.9974,881.0
8299,群聯,394000,5.3104,1945.0
8358,金居,713000,1.2133,263.0
8996,高力,599000,3.7717,918.0
