股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.3897,190.0
1815,富喬,10877000,2.2991,88.7
2059,川湖,293000,8.2752,12315.0
2308,台達電,300000,1.2917,1805.0
2330,台積電,1406000,7.9386,2395.0
2337,旺宏,1343000,0.4253,132.5
2345,智邦,1080000,5.5471,2135.0
2383,台光電,466000,5.8482,5535.0
2454,聯發科,406000,3.8142,4020.0
2455,全新,2753000,2.5112,367.5
3008,大立光,520000,5.5776,4355.0
3017,奇鋐,1002000,6.5727,2760.0
3037,欣興,2497000,5.8764,992.0
3189,景碩,840013,1.666,842.0
3231,緯創,7662000,3.5082,191.0
3260,威剛,358000,0.349,405.5
3264,欣銓,72000,0.038,219.5
3443,創意,211000,2.1922,4955.0
3583,辛耘,147000,0.2427,702.0
3661,世芯-KY,215000,1.9382,3955.0
3665,貿聯-KY,1161000,6.032,2200.0
3711,日月光投控,1629000,2.4347,629.0
4958,臻鼎-KY,1000000,1.1162,490.0
5289,宜鼎,98000,0.3406,1470.0
5347,世界,629000,0.235,158.0
6139,亞翔,250000,0.4792,812.0
6187,萬潤,801000,2.0713,1050.0
6223,旺矽,326000,4.7631,6315.0
6515,穎崴,42000,0.6805,6920.0
6584,南俊國際,2231000,2.7628,538.0
6669,緯穎,77000,1.0978,5930.0
6805,富世達,109000,0.4538,1790.0
7734,印能科技,56000,0.459,3230.0
7751,竑騰,270000,0.8797,1255.0
8021,尖點,2682000,2.7646,439.0
8299,群聯,366000,1.7188,2090.0
8996,高力,1630000,4.157,1065.0
