股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.2303,7750.0
2303,聯電,7000000,2.7166,130.0
2327,國巨*,2066000,3.892,630.0
2330,台積電,1406000,8.6773,2320.0
2337,旺宏,1343000,0.4524,117.5
2345,智邦,977000,5.5031,2090.0
2383,台光電,563000,6.8203,4395.0
2454,聯發科,406000,3.6874,3340.0
2455,全新,2753000,2.0922,277.0
3008,大立光,420000,4.539,3875.0
3017,奇鋐,1002000,5.9409,2135.0
3026,禾伸堂,909000,1.6903,621.0
3037,欣興,2097000,4.4873,750.0
3189,景碩,440013,0.8218,679.0
3260,威剛,358000,0.3536,348.5
3264,欣銓,72000,0.0415,197.5
3363,上詮,300000,0.4074,503.0
3443,創意,211000,2.1807,3745.0
3491,昇達科,1000,0.0036,1220.0
3583,辛耘,147000,0.2959,728.0
3661,世芯-KY,215000,2.0164,3365.0
3665,貿聯-KY,955000,4.5427,1820.0
3711,日月光投控,1629000,2.6956,597.0
5289,宜鼎,98000,0.3367,1215.0
6139,亞翔,250000,0.5383,775.0
6182,合晶,4500000,1.813,135.0
6187,萬潤,1220000,3.2057,935.0
6223,旺矽,326000,4.92,5455.0
6488,環球晶,394000,1.3166,1265.0
6515,穎崴,99000,1.6155,6050.0
6584,南俊國際,2231000,3.4813,540.0
6805,富世達,109000,0.3951,1305.0
7734,印能科技,56000,0.4301,2835.0
7751,竑騰,318000,0.9684,1100.0
8021,尖點,1501000,1.8385,409.5
8299,群聯,445000,2.1407,1735.0
8996,高力,1630000,4.4588,971.0
