股票代號,股票名稱,股數,持股權重
1303,南亞,1000,0.0
1319,東陽,1574000,0.32
2059,川湖,202000,1.53
2308,台達電,2457000,4.71
2313,華通,3910000,0.77
2317,鴻海,7032000,3.26
2327,國巨*,1000,0.0
2330,台積電,3062000,9.41
2345,智邦,2357000,5.98
2354,鴻準,3809000,0.5
2357,華碩,1000,0.0
2368,金像電,3988000,5.05
2383,台光電,1878000,6.06
2404,漢唐,551000,1.13
2439,美律,1000,0.0
2449,京元電子,4024000,1.8
2454,聯發科,1168000,3.57
2884,玉山金,1010,0.0
3008,大立光,1000,0.0
3017,奇鋐,1975000,5.77
3044,健鼎,143000,0.09
3045,台灣大,1000,0.0
3081,聯亞,102000,0.13
3211,順達,555000,0.38
3217,優群,306000,0.11
3231,緯創,3101000,0.93
3515,華擎,1004000,0.54
3533,嘉澤,252000,0.7
3583,辛耘,1000,0.0
3653,健策,647000,3.69
3661,世芯-KY,284000,1.94
3665,貿聯-KY,1532848,4.74
3711,日月光投控,1592000,0.76
3715,定穎投控,3510000,0.85
4958,臻鼎-KY,1738000,0.52
5274,信驊,125000,1.78
5347,世界,2793000,0.58
5536,聖暉*,512000,0.84
6139,亞翔,1604000,2.01
6191,精成科,3088000,0.76
6223,旺矽,902000,4.28
6274,台燿,4034000,3.58
6510,精測,2000,0.01
6515,穎崴,48000,0.26
6669,緯穎,683000,6.13
6805,富世達,865000,2.7
8210,勤誠,1303000,2.48
8299,群聯,582000,1.35
8358,金居,1668000,0.87
8996,高力,1000,0.0
