股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.0276
2308,台達電,357000,1.5535
2330,台積電,1761000,7.5571
2337,旺宏,1271000,0.3934
2344,華邦電,893000,0.1611
2345,智邦,716000,3.2813
2360,致茂,487000,2.0752
2368,金像電,669000,1.8691
2383,台光電,537000,4.9057
2408,南亞科,3280000,1.4207
2454,聯發科,180000,0.9443
2455,全新,427000,0.2982
3017,奇鋐,601000,3.4247
3036,文曄,1177000,0.4826
3037,欣興,2303000,4.0874
3081,聯亞,380000,2.0164
3105,穩懋,3433000,3.6986
3131,弘塑,154000,0.9131
3163,波若威,923000,2.1242
3189,景碩,486013,0.5157
3260,威剛,393000,0.3444
3324,雙鴻,151000,0.346
3443,創意,260000,2.2262
3491,昇達科,97000,0.3022
3533,嘉澤,468000,2.4598
3583,辛耘,33000,0.0525
3653,健策,197000,2.1303
3661,世芯-KY,173000,1.4378
3665,貿聯-KY,667000,3.7136
3711,日月光投控,320000,0.3074
4749,新應材,701000,1.416
4991,環宇-KY,692000,0.9402
5274,信驊,45000,1.4901
5289,宜鼎,142000,0.3553
6223,旺矽,289000,2.8609
6271,同欣電,2589000,0.9002
6274,台燿,636000,1.2911
6442,光聖,785000,3.3292
6510,精測,422000,2.9178
6515,穎崴,151000,3.1519
6531,愛普*,703000,1.1869
6584,南俊國際,1337000,1.822
6669,緯穎,465000,4.3695
7751,竑騰,388000,1.8873
7769,鴻勁,194000,1.9282
8046,南電,1108000,2.2382
8299,群聯,711000,2.7153
8996,高力,1689000,4.2436
