股票代號,股票名稱,股數,持股權重
2059,川湖,323000,3.1842
2308,台達電,357000,1.6989
2327,國巨*,1600000,2.2983
2330,台積電,1761000,8.072
2337,旺宏,1465000,0.4747
2345,智邦,1012000,4.7865
2360,致茂,207000,1.0153
2368,金像電,669000,1.7188
2383,台光電,636000,6.338
2454,聯發科,412000,3.4562
2455,全新,2827000,2.322
3017,奇鋐,651000,3.3768
3037,欣興,2902000,5.9591
3081,聯亞,380000,1.9341
3105,穩懋,2033000,2.0853
3189,景碩,486013,0.6896
3260,威剛,393000,0.3174
3443,創意,360000,3.2722
3491,昇達科,47000,0.2012
3533,嘉澤,48000,0.2475
3583,辛耘,567000,0.9568
3653,健策,197000,1.3592
3661,世芯-KY,293000,2.5178
3665,貿聯-KY,667000,2.7068
3711,日月光投控,1640000,1.9503
4991,環宇-KY,574000,0.8155
5274,信驊,30000,1.1065
5289,宜鼎,157000,0.5531
6139,亞翔,259000,0.3952
6223,旺矽,339000,3.9325
6274,台燿,636000,2.092
6442,光聖,80000,0.2872
6510,精測,272000,1.6623
6515,穎崴,151000,2.5466
6531,愛普*,271000,0.6276
6584,南俊國際,1485000,2.1504
6669,緯穎,400000,4.2392
6805,富世達,112000,0.4207
7734,印能科技,59000,0.422
7751,竑騰,384000,1.3191
7769,鴻勁,100000,1.6077
8021,尖點,518000,0.4537
8046,南電,1058000,1.7462
8299,群聯,489000,2.4508
8996,高力,1674000,3.5515
