股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.1421,234.0
1815,富喬,11420868,3.5834,120.0
2059,川湖,293000,6.8632,11990.0
2301,光寶科,659000,0.4492,277.5
2308,台達電,300000,1.1688,1620.0
2330,台積電,1406000,7.7117,2380.0
2337,旺宏,1343000,0.4017,116.0
2345,智邦,1080000,6.0364,1875.0
2357,華碩,196000,0.4456,934.0
2360,致茂,76000,0.4039,2140.0
2376,技嘉,508000,0.4362,344.0
2383,台光電,466000,5.7333,5345.0
2404,漢唐,155000,0.3833,1015.0
2454,聯發科,406000,3.691,4560.0
2455,全新,2753000,2.3751,535.0
3008,大立光,520000,5.5776,5995.0
3017,奇鋐,1002000,6.832,3310.0
3026,禾伸堂,261000,0.4778,731.0
3037,欣興,2497000,5.6346,970.0
3081,聯亞,63000,0.4356,2745.0
3189,景碩,844013,1.7073,798.0
3231,緯創,7662000,3.3673,181.0
3260,威剛,358000,0.3495,398.0
3264,欣銓,72000,0.0353,227.5
3443,創意,211000,2.1922,6400.0
3583,辛耘,147000,0.2512,683.0
3653,健策,33000,0.4681,5820.0
3661,世芯-KY,215000,1.9311,3590.0
3665,貿聯-KY,1161000,5.357,1955.0
3711,日月光投控,1629000,2.2478,612.0
4958,臻鼎-KY,1000000,1.2181,489.5
5274,信驊,11000,0.4841,17980.0
5289,宜鼎,99952,0.3185,1290.0
5347,世界,629000,0.2437,159.5
6139,亞翔,250000,0.4361,703.0
6187,萬潤,801000,2.1827,1225.0
6213,聯茂,373000,0.4672,515.0
6223,旺矽,326000,4.7631,5595.0
6274,台燿,113000,0.3795,1410.0
6515,穎崴,51000,0.8647,6600.0
6584,南俊國際,2231000,3.1129,544.0
6669,緯穎,429675,2.4425,2270.0
6805,富世達,109000,0.4449,2165.0
7734,印能科技,56000,0.4402,2485.0
7751,竑騰,270000,0.8797,1405.0
8021,尖點,2682000,2.7621,442.5
8046,南電,968000,2.5727,1055.0
8150,南茂,1957000,0.4175,86.6
8299,群聯,366000,1.7188,1935.0
8996,高力,1630000,5.3349,1235.0
