股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.493,180.0
1815,富喬,10877000,2.905,107.5
2059,川湖,293000,6.8632,14410.0
2301,光寶科,659000,0.4101,287.0
2308,台達電,632000,2.6374,1735.0
2330,台積電,1406000,7.7117,2375.0
2337,旺宏,1343000,0.4017,124.0
2345,智邦,1080000,6.0364,2070.0
2357,華碩,196000,0.4304,923.0
2360,致茂,76000,0.3805,2070.0
2376,技嘉,508000,0.4112,341.0
2383,台光電,466000,5.7333,5430.0
2404,漢唐,155000,0.3918,1065.0
2454,聯發科,406000,3.691,3765.0
2455,全新,2753000,2.6654,381.5
3008,大立光,520000,5.5776,5385.0
3017,奇鋐,1002000,6.832,2855.0
3026,禾伸堂,261000,0.3977,643.0
3037,欣興,2497000,5.6346,1075.0
3081,聯亞,63000,0.4386,2765.0
3189,景碩,844013,1.6323,794.0
3231,緯創,7662000,3.3673,175.5
3260,威剛,358000,0.3495,438.5
3264,欣銓,72000,0.0353,205.5
3443,創意,211000,2.1922,5365.0
3583,辛耘,147000,0.2512,688.0
3653,健策,33000,0.4245,5155.0
3661,世芯-KY,215000,1.897,3735.0
3665,貿聯-KY,1161000,6.2986,2050.0
3711,日月光投控,1629000,2.2478,592.0
4958,臻鼎-KY,1000000,1.0516,435.5
5274,信驊,11000,0.4026,15115.0
5289,宜鼎,98000,0.3645,1570.0
5347,世界,629000,0.2272,151.0
6139,亞翔,250000,0.4542,758.0
6187,萬潤,801000,2.1827,1205.0
6213,聯茂,373000,0.4563,482.5
6223,旺矽,326000,4.7631,5565.0
6274,台燿,113000,0.4028,1455.0
6515,穎崴,42000,0.6599,6145.0
6584,南俊國際,2231000,3.1282,586.0
6669,緯穎,77000,1.1485,6300.0
6805,富世達,109000,0.4449,1710.0
7734,印能科技,56000,0.4402,2780.0
7751,竑騰,270000,0.8797,1665.0
8021,尖點,2682000,2.5391,388.5
8046,南電,300000,0.8119,1135.0
8150,南茂,1957000,0.4046,87.7
8299,群聯,366000,1.7188,2135.0
8996,高力,1630000,4.2368,1145.0
