股票代號,股票名稱,股數,持股權重
1303,南亞,5173000,0.61
1319,東陽,1574000,0.31
2059,川湖,232000,1.76
2308,台達電,2532000,4.9
2313,華通,4685000,0.91
2317,鴻海,8100000,3.76
2327,國巨*,1000,0.0
2330,台積電,3146000,9.67
2345,智邦,2357000,5.76
2354,鴻準,3209000,0.4
2357,華碩,1000,0.0
2368,金像電,4237000,5.94
2383,台光電,2037000,6.86
2404,漢唐,786000,1.46
2439,美律,1000,0.0
2449,京元電子,4024000,1.98
2454,聯發科,1168000,3.33
2884,玉山金,1010,0.0
3008,大立光,1000,0.01
3017,奇鋐,2136000,6.63
3044,健鼎,143000,0.09
3045,台灣大,1000,0.0
3081,聯亞,1000,0.0
3211,順達,555000,0.38
3217,優群,306000,0.1
3231,緯創,1550000,0.45
3515,華擎,854000,0.43
3533,嘉澤,252000,0.66
3583,辛耘,1000,0.0
3653,健策,704000,3.86
3661,世芯-KY,362000,2.47
3665,貿聯-KY,1532848,4.64
3711,日月光投控,318000,0.16
3715,定穎投控,2198960,0.53
4958,臻鼎-KY,1738000,0.5
5274,信驊,134000,1.91
5347,世界,957000,0.18
5536,聖暉*,512000,0.8
6139,亞翔,1000,0.0
6191,精成科,3088000,0.69
6223,旺矽,1077000,4.83
6274,台燿,4737000,4.78
6510,精測,2000,0.01
6515,穎崴,48000,0.27
6669,緯穎,683000,5.97
6805,富世達,939000,3.05
8210,勤誠,1453000,2.88
8299,群聯,965000,2.6
8358,金居,1668000,0.91
8996,高力,1000,0.0
