股票代號,股票名稱,股數,持股權重
2059,川湖,196000,2.5085
2308,台達電,139000,0.9282
2330,台積電,926000,7.0719
2337,旺宏,690000,0.3905
2344,華邦電,681000,0.2467
2345,智邦,546000,3.8136
2360,致茂,380000,2.7416
2368,金像電,233000,0.9433
2383,台光電,332000,4.2365
2408,南亞科,2499000,2.1626
2486,一詮,1264000,0.941
3017,奇鋐,380000,3.2083
3036,文曄,974000,0.8522
3037,欣興,1678000,4.0312
3081,聯亞,190000,1.6916
3105,穩懋,1764000,3.1005
3131,弘塑,117000,1.5648
3163,波若威,695000,3.2006
3189,景碩,470013,0.661
3260,威剛,237000,0.3324
3324,雙鴻,96000,0.3463
3443,創意,68000,0.7241
3491,昇達科,73000,0.5
3529,力旺,69000,0.8367
3533,嘉澤,353000,3.0481
3653,健策,103000,1.5989
3661,世芯-KY,61000,0.7233
3665,貿聯-KY,200000,1.7078
3711,日月光投控,243000,0.3893
4749,新應材,541000,1.908
4991,環宇-KY,525000,1.1746
5274,信驊,30000,1.4023
5289,宜鼎,92000,0.4007
5347,世界,2340000,1.127
6223,旺矽,201000,3.5059
6274,台燿,236000,0.7254
6442,光聖,510000,4.3646
6510,精測,157000,2.0606
6515,穎崴,114000,3.745
6531,愛普*,367000,0.7985
6584,南俊國際,582000,1.4518
6669,緯穎,150000,2.0982
6781,AES-KY,69000,0.2613
6805,富世達,225000,1.524
7751,竑騰,293000,2.2039
7769,鴻勁,146000,2.2972
8021,尖點,569920,0.7633
8046,南電,882000,2.2171
8299,群聯,446000,2.944
8358,金居,1776000,1.9561
8996,高力,735000,3.0887
