股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.274,178.5
1815,富喬,6277000,1.2426,86.8
2059,川湖,293000,6.5471,10100.0
2308,台達電,300000,1.1679,1680.0
2330,台積電,1406000,7.9787,2365.0
2337,旺宏,1343000,0.3723,129.0
2345,智邦,1080000,6.0778,2410.0
2383,台光電,563000,7.0157,5305.0
2454,聯發科,406000,3.8319,3920.0
2455,全新,2753000,2.5204,372.0
3008,大立光,520000,5.6134,4625.0
3017,奇鋐,1002000,6.4545,2940.0
3037,欣興,2497000,5.7092,973.0
3189,景碩,440013,0.8596,853.0
3231,緯創,7662000,3.4892,189.5
3260,威剛,358000,0.3345,421.0
3264,欣銓,72000,0.0343,211.5
3443,創意,211000,2.1856,4480.0
3583,辛耘,147000,0.2438,737.0
3661,世芯-KY,215000,1.8313,3660.0
3665,貿聯-KY,991000,5.5068,2370.0
3711,日月光投控,1629000,2.2793,595.0
4958,臻鼎-KY,1000000,1.1514,482.0
5289,宜鼎,98000,0.3387,1610.0
5347,世界,629000,0.233,151.5
6139,亞翔,250000,0.4719,836.0
6187,萬潤,1220000,3.2239,1175.0
6223,旺矽,326000,4.8038,6300.0
6488,環球晶,394000,0.9093,872.0
6515,穎崴,42000,0.6823,6775.0
6584,南俊國際,2231000,2.5636,500.0
6669,緯穎,77000,1.1219,6265.0
6805,富世達,109000,0.4115,1760.0
7734,印能科技,56000,0.4545,3390.0
7751,竑騰,310000,1.0277,1405.0
8021,尖點,2501000,2.3369,417.5
8299,群聯,366000,1.5933,2025.0
8996,高力,1630000,3.9807,1135.0
