股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,3.0222
1815,富喬,10877000,3.33
2059,川湖,235000,7.6148
2301,光寶科,659000,0.4851
2308,台達電,382000,1.5444
2330,台積電,1116000,6.2205
2345,智邦,1074000,5.3714
2357,華碩,196000,0.4626
2360,致茂,76000,0.3507
2376,技嘉,508000,0.4291
2383,台光電,465000,5.9173
2404,漢唐,155000,0.3713
2454,聯發科,145000,1.4486
2455,全新,2753000,3.4872
3008,大立光,293000,5.348
3017,奇鋐,1001000,7.7434
3026,禾伸堂,261000,0.4184
3037,欣興,2482000,5.644
3081,聯亞,63000,0.4998
3189,景碩,844013,1.6707
3231,緯創,7245000,3.1409
3443,創意,164000,2.2594
3653,健策,33000,0.445
3661,世芯-KY,215000,2.1103
3665,貿聯-KY,1161000,5.8879
4958,臻鼎-KY,1000000,1.1848
5274,信驊,11000,0.4556
5289,宜鼎,99952,0.3317
5347,世界,629000,0.2197
6139,亞翔,250000,0.4212
6187,萬潤,134000,0.4196
6213,聯茂,373000,0.4672
6223,旺矽,268000,3.3133
6274,台燿,113000,0.3723
6584,南俊國際,2231000,3.4308
6669,緯穎,229675,1.4009
8021,尖點,2682000,2.877
8046,南電,968000,2.7147
8150,南茂,1957000,0.4125
8996,高力,1630000,4.8189
