股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.1928,4840.0
2308,台達電,357000,1.524,2280.0
2330,台積電,1761000,7.6538,2310.0
2337,旺宏,1271000,0.4222,164.5
2344,華邦電,893000,0.1871,114.0
2345,智邦,716000,3.4369,2560.0
2360,致茂,487000,2.206,2325.0
2368,金像電,669000,1.8673,1450.0
2383,台光電,537000,5.1347,4960.0
2408,南亞科,3280000,1.7867,287.0
2449,京元電子,166000,0.2077,339.0
2454,聯發科,180000,1.1926,3420.0
2455,全新,1927000,1.2953,342.0
2486,一詮,1230000,0.83,278.0
3017,奇鋐,601000,2.8269,2415.0
3036,文曄,1177000,0.4865,219.0
3037,欣興,2302000,3.8153,896.0
3081,聯亞,380000,1.9488,2660.0
3105,穩懋,3433000,3.3157,500.0
3131,弘塑,154000,0.9519,3120.0
3163,波若威,923000,2.0236,1085.0
3189,景碩,486013,0.4529,492.5
3260,威剛,393000,0.3503,461.5
3324,雙鴻,151000,0.3223,1070.0
3443,創意,260000,2.4886,5450.0
3491,昇達科,97000,0.3035,1620.0
3529,力旺,67000,0.8746,4705.0
3533,嘉澤,468000,2.4725,2850.0
3583,辛耘,33000,0.0511,797.0
3653,健策,197000,1.6382,3875.0
3661,世芯-KY,273000,2.4073,4795.0
3665,貿聯-KY,667000,3.5367,2780.0
3711,日月光投控,320000,0.3239,540.0
4749,新應材,526000,1.9923,987.0
4991,環宇-KY,692000,0.9691,690.0
5274,信驊,45000,1.6255,17890.0
5289,宜鼎,142000,0.4045,1575.0
5347,世界,2277000,1.2867,185.5
6223,旺矽,289000,2.7633,5030.0
6271,同欣電,970000,0.3363,180.0
6274,台燿,636000,1.6155,1445.0
6442,光聖,785000,3.1237,2095.0
6510,精測,422000,3.0976,3730.0
6515,穎崴,151000,2.9547,9860.0
6531,愛普*,703000,1.3104,925.0
6584,南俊國際,1337000,1.8388,711.0
6669,緯穎,465000,4.4642,4880.0
6781,AES-KY,198000,0.8877,1155.0
6805,富世達,219000,1.8922,1920.0
7751,竑騰,388000,1.7912,2155.0
7769,鴻勁,194000,2.1379,5835.0
8021,尖點,569920,0.7093,425.5
8046,南電,1108000,2.0118,947.0
8299,群聯,711000,3.1932,2390.0
8358,金居,1728000,1.9651,469.0
8996,高力,1689000,3.8009,1075.0
