股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.3744
2059,川湖,134000,3.0292
2308,台達電,504000,4.8031
2317,鴻海,325000,0.503
2330,台積電,556000,7.5988
2344,華邦電,379000,0.2953
2345,智邦,488000,5.1733
2360,致茂,313000,3.1447
2368,金像電,60000,0.3621
2383,台光電,219000,3.8424
2408,南亞科,1679000,2.8652
2449,京元電子,932000,2.0173
2486,一詮,1150000,1.0917
3017,奇鋐,331000,4.1447
3037,欣興,1193000,3.7368
3163,波若威,612000,3.1648
3189,景碩,237013,0.4797
3324,雙鴻,226000,1.566
3443,創意,23000,0.3814
3529,力旺,62000,1.0351
3533,嘉澤,164000,1.9082
3653,健策,14000,0.3614
3661,世芯-KY,37000,0.8364
3665,貿聯-KY,217000,2.5088
4749,新應材,240000,1.6311
5274,信驊,26000,1.8112
5289,宜鼎,157000,1.0496
5347,世界,2501000,2.0601
5439,高技,126000,0.2434
6223,旺矽,175000,3.8655
6274,台燿,238000,0.8211
6442,光聖,124000,1.5618
6515,穎崴,100000,4.0447
6531,愛普*,245000,0.7737
6584,南俊國際,136000,0.3606
6669,緯穎,50000,1.4627
6781,AES-KY,191000,1.411
6805,富世達,55000,0.711
7751,竑騰,166000,1.4532
7769,鴻勁,127000,3.8514
8021,尖點,509920,0.857
8046,南電,160000,0.5059
8210,勤誠,165000,1.0812
8299,群聯,394000,5.0791
8358,金居,713000,1.1851
8996,高力,599000,3.4029
