股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.4051
2308,台達電,357000,1.5677
2330,台積電,1761000,7.835
2337,旺宏,1271000,0.4027
2344,華邦電,893000,0.196
2345,智邦,716000,3.5303
2360,致茂,487000,2.1808
2368,金像電,669000,1.8683
2383,台光電,537000,5.1301
2408,南亞科,3280000,1.8131
2454,聯發科,180000,1.1856
2455,全新,1927000,1.2693
3017,奇鋐,501000,2.3303
3036,文曄,1177000,0.4964
3037,欣興,2302000,3.9726
3081,聯亞,380000,1.9468
3105,穩懋,3433000,3.306
3131,弘塑,154000,0.9254
3163,波若威,923000,1.9288
3189,景碩,486013,0.461
3260,威剛,393000,0.3493
3324,雙鴻,151000,0.3111
3443,創意,360000,3.7789
3491,昇達科,97000,0.3026
3533,嘉澤,468000,2.5689
3583,辛耘,33000,0.0506
3653,健策,197000,1.4703
3661,世芯-KY,393000,3.6295
3665,貿聯-KY,667000,3.5714
3711,日月光投控,320000,0.3328
4991,環宇-KY,692000,0.9196
5274,信驊,45000,1.5505
5289,宜鼎,142000,0.4307
6223,旺矽,289000,2.7998
6274,台燿,636000,1.77
6442,光聖,785000,3.1675
6510,精測,422000,3.0317
6515,穎崴,151000,2.8676
6531,愛普*,703000,1.2524
6584,南俊國際,1337000,1.8309
6669,緯穎,465000,4.3706
7751,竑騰,388000,1.6104
7769,鴻勁,194000,2.1802
8046,南電,1108000,2.0209
8299,群聯,711000,3.2729
8996,高力,1689000,3.4971
