股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,191000,2.8322,3315.0
2308,台達電,280000,1.9269,1665.0
2330,台積電,806000,7.0017,1950.0
2337,旺宏,671000,0.4277,150.0
2344,華邦電,663000,0.2768,95.6
2345,智邦,531000,4.0051,1710.0
2360,致茂,370000,2.713,1725.0
2368,金像電,227000,0.9827,998.0
2383,台光電,323000,4.3521,3170.0
2408,南亞科,2432000,2.3398,223.0
2449,京元電子,166000,0.2077,280.0
2486,一詮,1230000,0.83,158.5
3017,奇鋐,370000,3.5079,2230.0
3036,文曄,947000,1.0062,233.5
3037,欣興,1277000,3.3637,620.0
3081,聯亞,185000,1.7323,2040.0
3105,穩懋,1716000,3.2618,440.0
3131,弘塑,87000,1.2799,3340.0
3163,波若威,676000,3.2992,1145.0
3189,景碩,457013,0.7651,394.0
3260,威剛,231000,0.3916,389.0
3324,雙鴻,93000,0.3987,1005.0
3443,創意,66000,0.729,2510.0
3491,昇達科,71000,0.5438,1790.0
3529,力旺,67000,0.8746,2925.0
3533,嘉澤,343000,3.2519,2230.0
3653,健策,100000,1.756,4010.0
3661,世芯-KY,59000,0.7453,2860.0
3665,貿聯-KY,100000,0.9294,2015.0
3711,日月光投控,236000,0.3879,383.0
4749,新應材,526000,1.9923,868.0
4991,環宇-KY,511000,1.1228,517.0
5274,信驊,29000,1.5535,12615.0
5289,宜鼎,90000,0.411,1075.0
5347,世界,2277000,1.2867,131.0
6223,旺矽,196000,3.5883,4310.0
6274,台燿,230000,0.7336,725.0
6442,光聖,310000,3.0332,2165.0
6510,精測,142000,2.2051,3435.0
6515,穎崴,111000,3.6807,7810.0
6531,愛普*,367000,0.8081,478.0
6584,南俊國際,566000,1.5755,654.0
6669,緯穎,146000,2.3149,3570.0
6781,AES-KY,198000,0.8877,1015.0
6805,富世達,219000,1.8922,1890.0
7751,竑騰,285000,2.4358,1990.0
7769,鴻勁,142000,2.6594,4260.0
8021,尖點,569920,0.7093,293.0
8046,南電,858000,2.5005,637.0
8299,群聯,434000,3.1823,1725.0
8358,金居,1728000,1.9651,267.5
8996,高力,715000,3.0187,921.0
