股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,207000,1.0111,894.0
2059,川湖,142000,2.7077,3615.0
2308,台達電,275000,2.1656,1515.0
2317,鴻海,342000,0.3608,200.5
2330,台積電,607000,5.9074,1840.0
2344,華邦電,513000,0.2657,96.0
2345,智邦,539000,4.6045,1675.0
2360,致茂,362000,3.1029,1640.0
2368,金像電,222000,1.0796,918.0
2383,台光電,316000,4.7422,2945.0
2408,南亞科,2382000,2.8459,225.5
2449,京元電子,552000,0.84,288.0
2486,一詮,1204000,0.9812,147.5
3017,奇鋐,362000,4.0099,2275.0
3037,欣興,1250000,3.3363,502.0
3105,穩懋,904000,1.6427,358.5
3163,波若威,662000,3.1358,809.0
3189,景碩,447013,0.8288,351.5
3324,雙鴻,54000,0.2948,985.0
3443,創意,65000,0.8485,2540.0
3529,力旺,66000,0.9695,2925.0
3533,嘉澤,336000,3.8105,2270.0
3653,健策,98000,2.0393,3940.0
3661,世芯-KY,58000,0.9637,3065.0
4749,新應材,504000,2.382,887.0
4991,環宇-KY,500000,1.1525,442.0
5274,信驊,28000,1.6985,11550.0
5289,宜鼎,88000,0.4711,916.0
5347,世界,2230000,1.4586,117.0
5439,高技,201000,0.3042,301.0
6223,旺矽,192000,3.7979,3655.0
6274,台燿,225000,0.6883,606.0
6442,光聖,304000,3.4075,2080.0
6515,穎崴,109000,4.8584,8145.0
6531,愛普*,359000,0.9676,509.0
6584,南俊國際,458000,1.3722,558.0
6669,緯穎,65000,1.2891,3465.0
6781,AES-KY,194000,1.1512,1075.0
6805,富世達,119000,1.1957,1905.0
7751,竑騰,279000,2.3105,1620.0
7769,鴻勁,139000,2.8338,3850.0
8021,尖點,557920,0.7283,256.5
8046,南電,840000,2.3926,569.0
8210,勤誠,169000,0.8058,903.0
8299,群聯,396000,3.6032,1650.0
8358,金居,1548000,1.8535,249.5
8996,高力,655000,2.8331,845.0
