股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.2104,234.5
1815,富喬,11420868,3.4773,127.5
2059,川湖,293000,6.8632,12080.0
2301,光寶科,659000,0.4634,277.0
2308,台達電,300000,1.1688,1620.0
2330,台積電,1406000,7.7117,2410.0
2337,旺宏,1343000,0.4017,119.0
2345,智邦,1080000,6.0364,1885.0
2357,華碩,196000,0.4684,924.0
2360,致茂,76000,0.4003,2160.0
2376,技嘉,508000,0.4314,349.0
2383,台光電,466000,5.7333,5365.0
2404,漢唐,155000,0.397,1005.0
2454,聯發科,406000,3.691,4585.0
2455,全新,2753000,2.3751,515.0
3008,大立光,520000,5.5776,6660.0
3017,奇鋐,1002000,6.832,3370.0
3026,禾伸堂,261000,0.5064,744.0
3037,欣興,2497000,5.6346,977.0
3081,聯亞,63000,0.4308,2810.0
3189,景碩,844013,1.6866,822.0
3231,緯創,7662000,3.3673,185.5
3260,威剛,358000,0.3495,402.5
3264,欣銓,72000,0.0353,230.5
3443,創意,211000,2.1922,6120.0
3583,辛耘,147000,0.2512,704.0
3653,健策,33000,0.4617,5765.0
3661,世芯-KY,215000,2.1067,3650.0
3665,貿聯-KY,1161000,5.4146,1875.0
3711,日月光投控,1629000,2.2478,618.0
4958,臻鼎-KY,1000000,1.1949,495.0
5274,信驊,11000,0.497,17885.0
5289,宜鼎,99952,0.3115,1295.0
5347,世界,629000,0.2454,157.5
6139,亞翔,250000,0.4548,709.0
6187,萬潤,801000,2.1827,1250.0
6213,聯茂,373000,0.4677,509.0
6223,旺矽,326000,4.7631,5620.0
6274,台燿,113000,0.3809,1365.0
6515,穎崴,51000,0.8867,6890.0
6584,南俊國際,2231000,2.9866,567.0
6669,緯穎,429675,2.4347,2310.0
6805,富世達,109000,0.4449,2150.0
7734,印能科技,56000,0.4402,2580.0
7751,竑騰,270000,0.8797,1425.0
8021,尖點,2682000,2.8386,418.5
8046,南電,968000,2.5028,1080.0
8150,南茂,1957000,0.4298,86.7
8299,群聯,366000,1.7188,1990.0
8996,高力,1630000,5.1204,1330.0
