股票代號,股票名稱,股數,持股權重
2059,川湖,293000,6.3394
2330,台積電,1406000,9.3946
2337,旺宏,1343000,0.3735
2345,智邦,1080000,6.3327
2383,台光電,563000,7.3616
2454,聯發科,406000,3.98
2455,全新,2753000,2.2149
3008,大立光,420000,4.7281
3017,奇鋐,1002000,6.4067
3026,禾伸堂,821000,1.0635
3037,欣興,2097000,4.5498
3189,景碩,440013,0.7706
3231,緯創,5662000,2.7452
3260,威剛,358000,0.4106
3264,欣銓,72000,0.0351
3363,上詮,200000,0.2648
3443,創意,211000,2.2123
3491,昇達科,1000,0.0027
3583,辛耘,147000,0.2646
3661,世芯-KY,215000,1.8144
3665,貿聯-KY,955000,5.5274
3711,日月光投控,1629000,2.4928
5289,宜鼎,98000,0.3504
6139,亞翔,250000,0.4871
6187,萬潤,1220000,3.1239
6223,旺矽,326000,4.7418
6488,環球晶,394000,0.9288
6515,穎崴,42000,0.6732
6584,南俊國際,2231000,2.7549
6669,緯穎,77000,1.1433
6805,富世達,109000,0.4062
7734,印能科技,56000,0.5201
7751,竑騰,310000,1.0521
8021,尖點,2501000,2.2281
8299,群聯,366000,1.658
8996,高力,1630000,3.8428
