股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.3788
2059,川湖,134000,3.1195
2308,台達電,504000,4.7715
2317,鴻海,325000,0.5308
2330,台積電,556000,7.8094
2344,華邦電,379000,0.297
2345,智邦,488000,5.2259
2360,致茂,313000,3.0118
2368,金像電,60000,0.3543
2383,台光電,219000,3.6963
2408,南亞科,1679000,2.7361
2449,京元電子,932000,1.9672
2454,聯發科,151000,1.951
2486,一詮,1150000,1.0887
3017,奇鋐,331000,4.2767
3037,欣興,1193000,3.6012
3163,波若威,612000,3.0917
3189,景碩,237013,0.4864
3324,雙鴻,226000,1.5678
3443,創意,23000,0.3908
3529,力旺,62000,1.0536
3533,嘉澤,164000,1.9217
3653,健策,14000,0.3454
3661,世芯-KY,37000,0.8599
3665,貿聯-KY,217000,2.6858
4749,新應材,240000,1.7022
5274,信驊,26000,1.8663
5289,宜鼎,157000,1.0026
5347,世界,2501000,2.1348
5439,高技,126000,0.238
6223,旺矽,175000,3.6938
6274,台燿,238000,0.8384
6442,光聖,124000,1.6454
6515,穎崴,100000,3.8645
6531,愛普*,245000,0.7661
6584,南俊國際,136000,0.3577
6669,緯穎,50000,1.5248
6781,AES-KY,191000,1.4451
6805,富世達,55000,0.7106
7751,竑騰,166000,1.3912
7769,鴻勁,127000,3.8731
8021,尖點,509920,0.8369
8046,南電,160000,0.5252
8210,勤誠,165000,1.1152
8299,群聯,394000,4.9072
8358,金居,713000,1.2864
8996,高力,599000,3.2538
