股票代號,股票名稱,股數,持股權重
2059,川湖,293000,5.8069
2303,聯電,7000000,2.6202
2327,國巨*,2066000,3.9844
2330,台積電,1406000,8.4345
2337,旺宏,1343000,0.4644
2345,智邦,977000,5.5219
2383,台光電,563000,6.9362
2454,聯發科,406000,3.6835
2455,全新,2753000,2.1462
3008,大立光,420000,4.4404
3017,奇鋐,1002000,5.2658
3026,禾伸堂,459000,0.9273
3037,欣興,2097000,4.5432
3189,景碩,440013,0.878
3260,威剛,358000,0.3576
3264,欣銓,72000,0.0388
3363,上詮,300000,0.4305
3443,創意,211000,2.1026
3491,昇達科,1000,0.0029
3583,辛耘,566000,1.0747
3661,世芯-KY,215000,1.9852
3665,貿聯-KY,955000,4.202
3711,日月光投控,1629000,2.5884
5289,宜鼎,98000,0.351
6139,亞翔,250000,0.5168
6182,合晶,4500000,2.0804
6187,萬潤,1220000,2.9789
6223,旺矽,326000,5.1235
6488,環球晶,394000,1.4796
6515,穎崴,99000,1.7277
6584,南俊國際,2231000,3.7109
6805,富世達,109000,0.3566
7734,印能科技,56000,0.3845
7751,竑騰,368000,1.0353
8021,尖點,1501000,1.8139
8299,群聯,445000,2.2613
8996,高力,1630000,4.7477
