股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.1384
2303,聯電,2000000,0.5989
2308,台達電,344000,1.6293
2327,國巨*,1566000,3.1598
2330,台積電,1706000,8.6963
2337,旺宏,1343000,0.4749
2345,智邦,977000,5.2292
2360,致茂,200000,0.9876
2368,金像電,945000,2.6995
2383,台光電,563000,6.1224
2454,聯發科,406000,3.9322
2455,全新,2753000,2.371
3008,大立光,260000,2.6838
3017,奇鋐,1009000,5.079
3037,欣興,2097000,4.3693
3105,穩懋,1949000,2.0408
3189,景碩,440013,0.5999
3260,威剛,358000,0.317
3264,欣銓,72000,0.0336
3363,上詮,300000,0.4504
3443,創意,311000,3.2499
3491,昇達科,1000,0.0033
3583,辛耘,566000,0.9821
3653,健策,214000,1.7203
3661,世芯-KY,262000,2.4011
3665,貿聯-KY,955000,4.3001
3711,日月光投控,1629000,2.0482
5289,宜鼎,98000,0.4069
6139,亞翔,250000,0.4311
6187,萬潤,1220000,2.9539
6223,旺矽,326000,4.4625
6515,穎崴,145000,3.0627
6584,南俊國際,2204000,2.8368
6805,富世達,109000,0.3993
7734,印能科技,56000,0.3829
7751,竑騰,375000,1.1509
7769,鴻勁,91000,1.4225
8021,尖點,1501000,1.6514
8046,南電,718000,1.3755
8299,群聯,445000,2.2447
8996,高力,1630000,4.7776
