股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,5.1918,8000.0
2303,聯電,7000000,2.605,170.5
2327,國巨*,1566000,3.7151,1045.0
2330,台積電,1406000,7.7934,2445.0
2337,旺宏,1343000,0.4394,142.5
2345,智邦,977000,6.0416,2735.0
2368,金像電,325000,0.896,1305.0
2383,台光電,563000,7.1592,6080.0
2454,聯發科,406000,3.9668,4195.0
2455,全新,2753000,2.1543,358.0
3008,大立光,420000,4.0563,4230.0
3017,奇鋐,1009000,6.2168,2760.0
3037,欣興,2097000,4.6164,969.0
3189,景碩,440013,0.8212,833.0
3260,威剛,358000,0.3284,411.5
3264,欣銓,72000,0.0403,247.0
3363,上詮,300000,0.3568,581.0
3443,創意,311000,3.7274,5040.0
3491,昇達科,1000,0.0028,1340.0
3583,辛耘,566000,1.1556,851.0
3661,世芯-KY,215000,2.3665,4650.0
3665,貿聯-KY,955000,4.3808,1995.0
3711,日月光投控,1629000,2.663,682.0
5289,宜鼎,98000,0.3779,1635.0
6139,亞翔,250000,0.5278,948.0
6182,合晶,4500000,1.5026,163.0
6187,萬潤,1220000,2.7571,1030.0
6223,旺矽,326000,5.3184,7380.0
6515,穎崴,120000,2.5122,9900.0
6584,南俊國際,2231000,3.7274,707.0
6805,富世達,109000,0.4093,1630.0
7734,印能科技,56000,0.4092,3190.0
7751,竑騰,372000,1.1794,1440.0
8021,尖點,1501000,1.8361,558.0
8299,群聯,445000,2.2414,2295.0
8996,高力,1630000,5.1864,1380.0
