股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.6906
2308,台達電,357000,1.5142
2330,台積電,1761000,7.4359
2337,旺宏,1271000,0.383
2344,華邦電,893000,0.1982
2345,智邦,716000,3.5035
2360,致茂,487000,2.1714
2368,金像電,669000,1.7695
2383,台光電,537000,4.9205
2408,南亞科,3280000,1.8652
2454,聯發科,180000,1.3194
2455,全新,1927000,1.3106
3017,奇鋐,501000,2.4184
3036,文曄,1177000,0.5881
3037,欣興,2302000,3.7446
3081,聯亞,380000,1.9958
3105,穩懋,3433000,3.4116
3163,波若威,923000,1.8135
3189,景碩,486013,0.4618
3260,威剛,393000,0.3393
3324,雙鴻,151000,0.3052
3443,創意,360000,3.8972
3491,昇達科,97000,0.3335
3533,嘉澤,468000,2.5155
3583,辛耘,33000,0.0539
3653,健策,197000,1.4943
3661,世芯-KY,393000,3.9909
3665,貿聯-KY,667000,3.6607
3711,日月光投控,320000,0.3246
4991,環宇-KY,692000,0.8968
5274,信驊,45000,1.5154
5289,宜鼎,142000,0.4721
6223,旺矽,289000,2.7218
6274,台燿,636000,1.7483
6442,光聖,535000,1.971
6510,精測,422000,3.0217
6515,穎崴,151000,2.8785
6531,愛普*,703000,1.2777
6584,南俊國際,1337000,1.7353
6669,緯穎,465000,4.6913
7751,竑騰,388000,1.2828
7769,鴻勁,194000,2.3384
8046,南電,1108000,1.9007
8299,群聯,711000,3.5865
8996,高力,1689000,3.3665
