股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,196000,2.5085,3445.0
2308,台達電,139000,0.9282,1750.0
2330,台積電,926000,7.0719,2055.0
2337,旺宏,690000,0.3905,155.5
2344,華邦電,681000,0.2467,93.5
2345,智邦,546000,3.8136,1890.0
2360,致茂,380000,2.7416,1840.0
2368,金像電,233000,0.9433,1150.0
2383,台光電,332000,4.2365,3605.0
2408,南亞科,2499000,2.1626,220.0
2449,京元電子,166000,0.2077,301.0
2486,一詮,1264000,0.941,191.5
3017,奇鋐,380000,3.2083,2310.0
3036,文曄,974000,0.8522,227.5
3037,欣興,1678000,4.0312,597.0
3081,聯亞,190000,1.6916,2175.0
3105,穩懋,1764000,3.1005,457.0
3131,弘塑,117000,1.5648,3285.0
3163,波若威,695000,3.2006,1200.0
3189,景碩,470013,0.661,371.0
3260,威剛,237000,0.3324,376.0
3324,雙鴻,96000,0.3463,965.0
3443,創意,68000,0.7241,3050.0
3491,昇達科,73000,0.5,1730.0
3529,力旺,69000,0.8367,3335.0
3533,嘉澤,353000,3.0481,2225.0
3653,健策,103000,1.5989,4000.0
3661,世芯-KY,61000,0.7233,3200.0
3665,貿聯-KY,200000,1.7078,2295.0
3711,日月光投控,243000,0.3893,424.0
4749,新應材,541000,1.908,919.0
4991,環宇-KY,525000,1.1746,621.0
5274,信驊,30000,1.4023,13005.0
5289,宜鼎,92000,0.4007,1180.0
5347,世界,2340000,1.127,124.5
6223,旺矽,201000,3.5059,4560.0
6274,台燿,236000,0.7254,860.0
6442,光聖,510000,4.3646,2075.0
6510,精測,157000,2.0606,3360.0
6515,穎崴,114000,3.745,8470.0
6531,愛普*,367000,0.7985,606.0
6584,南俊國際,582000,1.4518,698.0
6669,緯穎,150000,2.0982,3755.0
6781,AES-KY,198000,0.8877,976.0
6805,富世達,225000,1.524,1730.0
7751,竑騰,293000,2.2039,1955.0
7769,鴻勁,146000,2.2972,4185.0
8021,尖點,569920,0.7633,350.0
8046,南電,882000,2.2171,646.0
8299,群聯,446000,2.944,1760.0
8358,金居,1776000,1.9561,315.5
8996,高力,735000,3.0887,1115.0
