股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.1361
2303,聯電,2000000,0.597
2308,台達電,344000,1.5808
2327,國巨*,1566000,3.2859
2330,台積電,1706000,8.6764
2337,旺宏,1343000,0.4625
2345,智邦,977000,5.198
2360,致茂,50000,0.2377
2368,金像電,945000,2.7607
2383,台光電,563000,6.2428
2454,聯發科,406000,3.8613
2455,全新,2753000,2.5126
3008,大立光,260000,2.8525
3017,奇鋐,1009000,5.0885
3037,欣興,2097000,4.418
3105,穩懋,1949000,2.157
3189,景碩,440013,0.6624
3260,威剛,358000,0.3175
3264,欣銓,72000,0.0324
3363,上詮,300000,0.4382
3443,創意,311000,3.3656
3491,昇達科,1000,0.0033
3583,辛耘,566000,0.9981
3653,健策,214000,1.8207
3661,世芯-KY,262000,2.4135
3665,貿聯-KY,955000,4.2562
3711,日月光投控,1629000,2.0668
5289,宜鼎,98000,0.3876
6139,亞翔,250000,0.4296
6187,萬潤,1220000,3.0047
6223,旺矽,326000,4.4629
6515,穎崴,145000,2.9219
6584,南俊國際,2204000,2.881
6805,富世達,109000,0.3986
7734,印能科技,56000,0.4
7751,竑騰,375000,1.1635
7769,鴻勁,91000,1.4223
8021,尖點,1501000,1.7348
8299,群聯,445000,2.211
8996,高力,1630000,5.2659
