股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.0017,8655.0
2303,聯電,7000000,2.8002,160.0
2327,國巨*,2066000,3.973,776.0
2330,台積電,1406000,8.2673,2470.0
2337,旺宏,1343000,0.4806,136.5
2345,智邦,977000,5.5093,2320.0
2383,台光電,563000,6.8922,4990.0
2454,聯發科,406000,3.6592,3700.0
2455,全新,2753000,2.0931,313.0
3008,大立光,420000,4.089,4260.0
3017,奇鋐,1002000,5.2277,2225.0
3026,禾伸堂,909000,1.8356,766.0
3037,欣興,2097000,4.73,882.0
3189,景碩,440013,0.896,770.0
3260,威剛,358000,0.3519,400.5
3264,欣銓,72000,0.0389,237.5
3363,上詮,300000,0.4316,555.0
3443,創意,211000,2.0949,4185.0
3491,昇達科,1000,0.0028,1310.0
3583,辛耘,566000,1.1484,830.0
3661,世芯-KY,215000,1.9351,3770.0
3665,貿聯-KY,955000,4.3956,1955.0
3711,日月光投控,1629000,2.6812,682.0
5289,宜鼎,98000,0.3471,1395.0
6139,亞翔,250000,0.5392,868.0
6182,合晶,4500000,1.9465,166.0
6187,萬潤,1220000,3.1752,1075.0
6223,旺矽,326000,4.9729,6220.0
6488,環球晶,394000,1.4052,1370.0
6515,穎崴,99000,1.7308,6735.0
6584,南俊國際,2231000,3.5806,643.0
6805,富世達,109000,0.3664,1415.0
7734,印能科技,56000,0.4109,3160.0
7751,竑騰,368000,1.0353,1240.0
8021,尖點,1501000,1.9243,505.0
8299,群聯,445000,2.2573,1980.0
8996,高力,1630000,4.6547,1125.0
