股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.4627,985.0
2059,川湖,134000,3.1904,3280.0
2308,台達電,504000,4.9999,1340.0
2317,鴻海,325000,0.5407,229.0
2330,台積電,556000,7.6446,1935.0
2344,華邦電,379000,0.3284,112.5
2345,智邦,488000,4.8072,1420.0
2360,致茂,313000,3.3012,1395.0
2368,金像電,60000,0.3287,766.0
2383,台光電,164000,2.7172,2320.0
2408,南亞科,2279000,4.5217,256.5
2449,京元電子,932000,2.0503,305.0
2454,聯發科,151000,1.9973,1815.0
2486,一詮,1150000,1.0928,135.5
3017,奇鋐,331000,4.0671,1795.0
3037,欣興,1193000,3.9948,463.0
3163,波若威,612000,3.4425,799.0
3189,景碩,213000,0.4515,309.0
3324,雙鴻,226000,1.7778,1080.0
3443,創意,23000,0.4235,2490.0
3529,力旺,71000,1.2579,2335.0
3533,嘉澤,164000,1.9409,1660.0
3653,健策,14000,0.2967,3040.0
3661,世芯-KY,37000,0.886,3355.0
3665,貿聯-KY,217000,2.2735,1645.0
4749,新應材,240000,1.5237,931.0
5274,信驊,26000,1.7195,9255.0
5289,宜鼎,157000,0.9355,818.0
5347,世界,2101000,1.8941,123.0
5439,高技,126000,0.2513,279.0
6223,旺矽,175000,3.4112,2855.0
6274,台燿,238000,0.8947,538.0
6442,光聖,124000,2.0329,2330.0
6515,穎崴,100000,3.3242,4730.0
6531,愛普*,245000,0.7393,422.0
6584,南俊國際,136000,0.4023,406.0
6669,緯穎,50000,1.4445,4145.0
6781,AES-KY,191000,1.569,1120.0
6805,富世達,55000,0.6681,1760.0
7751,竑騰,166000,1.485,1180.0
7769,鴻勁,92000,2.802,4150.0
8021,尖點,509920,0.8981,256.0
8046,南電,160000,0.6026,500.0
8210,勤誠,165000,1.0728,912.0
8299,群聯,394000,5.2663,1755.0
8358,金居,713000,1.4221,264.5
8996,高力,599000,3.6654,831.0
