股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.5858,227.5
1815,富喬,10877000,2.9445,116.5
2059,川湖,293000,6.8632,14340.0
2301,光寶科,659000,0.4641,301.0
2308,台達電,632000,2.5373,1770.0
2330,台積電,1406000,7.7117,2410.0
2337,旺宏,1343000,0.4017,127.5
2345,智邦,1080000,6.0364,2090.0
2357,華碩,196000,0.4366,968.0
2360,致茂,76000,0.3452,1990.0
2376,技嘉,508000,0.4096,345.0
2383,台光電,466000,5.7333,5500.0
2404,漢唐,155000,0.384,1075.0
2454,聯發科,406000,3.691,3865.0
2455,全新,2753000,2.7031,433.0
3008,大立光,520000,5.5776,6915.0
3017,奇鋐,1002000,6.832,3340.0
3026,禾伸堂,261000,0.3676,675.0
3037,欣興,2497000,5.6346,1180.0
3081,聯亞,63000,0.4704,3370.0
3189,景碩,844013,1.7058,914.0
3231,緯創,7662000,3.3673,179.5
3260,威剛,358000,0.3495,415.5
3264,欣銓,72000,0.0353,219.5
3443,創意,211000,2.1922,5920.0
3583,辛耘,147000,0.2512,760.0
3653,健策,33000,0.4334,5645.0
3661,世芯-KY,215000,1.9532,3870.0
3665,貿聯-KY,1161000,5.3403,2055.0
3711,日月光投控,1629000,2.2478,605.0
4958,臻鼎-KY,1000000,1.0392,477.0
5274,信驊,11000,0.3959,15305.0
5289,宜鼎,98000,0.3372,1490.0
5347,世界,629000,0.2193,151.0
6139,亞翔,250000,0.4588,784.0
6187,萬潤,801000,2.1827,1430.0
6213,聯茂,373000,0.4988,563.0
6223,旺矽,326000,4.7631,5090.0
6274,台燿,113000,0.3966,1445.0
6515,穎崴,42000,0.6599,6105.0
6584,南俊國際,2231000,3.0914,620.0
6669,緯穎,77000,1.1985,6815.0
6805,富世達,109000,0.4449,2225.0
7734,印能科技,56000,0.4402,2870.0
7751,竑騰,270000,0.8797,1985.0
8021,尖點,2682000,2.575,422.5
8046,南電,300000,0.8121,1295.0
8150,南茂,1957000,0.409,90.3
8299,群聯,366000,1.7188,2155.0
8996,高力,1630000,4.4687,1310.0
