股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,292000,2.4055,963.0
2059,川湖,127000,3.8883,3310.0
2308,台達電,494000,4.9898,1120.0
2317,鴻海,314000,0.6611,229.5
2327,國巨*,585000,1.4532,295.5
2330,台積電,556000,8.6862,1760.0
2344,華邦電,1079000,1.0317,116.5
2345,智邦,433000,4.7819,1165.0
2360,致茂,307000,2.7261,950.0
2368,金像電,264000,1.6047,624.0
2383,台光電,223000,3.18,1580.0
2408,南亞科,950000,2.1324,275.0
2449,京元電子,438000,1.0642,271.5
2451,創見,945000,2.0428,256.5
3017,奇鋐,354000,4.4372,1280.0
3037,欣興,365000,0.8271,301.0
3131,弘塑,139000,2.2536,1750.0
3163,波若威,612000,1.9781,349.5
3189,景碩,209000,0.3612,211.5
3260,威剛,804000,2.1259,319.5
3324,雙鴻,40000,0.348,920.0
3443,創意,24000,0.546,2695.0
3529,力旺,72000,1.0986,1675.0
3653,健策,14000,0.3029,2430.0
3661,世芯-KY,62000,1.8592,3435.0
3665,貿聯-KY,299000,3.7584,1315.0
4749,新應材,228000,1.826,859.0
5274,信驊,23000,1.7966,8775.0
5289,宜鼎,154000,0.943,750.0
5347,世界,2073000,2.3912,139.0
5439,高技,120000,0.3275,291.5
5536,聖暉*,238000,1.7358,752.0
6223,旺矽,167000,3.4486,2315.0
6442,光聖,124000,1.3972,1235.0
6515,穎崴,97000,3.0396,3460.0
6531,愛普*,233000,1.0073,515.0
6584,南俊國際,104000,0.2857,306.0
6669,緯穎,81000,2.9024,3720.0
6781,AES-KY,182000,1.9341,1185.0
6805,富世達,52000,0.6162,1280.0
7769,鴻勁,88000,2.7695,3500.0
8021,尖點,500000,1.0104,219.0
8046,南電,147000,0.382,318.0
8210,勤誠,162000,1.3498,903.0
8299,群聯,272000,4.6157,1980.0
8358,金居,696000,1.6997,277.5
8996,高力,366000,2.3536,709.0
