股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,4.9268,7360.0
2303,聯電,7000000,2.715,164.5
2327,國巨*,1566000,3.8517,1140.0
2330,台積電,1406000,7.8806,2410.0
2337,旺宏,1343000,0.5034,155.5
2345,智邦,977000,5.4067,2495.0
2360,致茂,50000,0.2403,2160.0
2368,金像電,745000,2.0937,1200.0
2383,台光電,563000,7.2566,5390.0
2454,聯發科,406000,3.7543,4245.0
2455,全新,2753000,2.1876,347.0
3008,大立光,380000,3.9362,4290.0
3017,奇鋐,1009000,5.4884,2525.0
3037,欣興,2097000,4.8403,1070.0
3105,穩懋,966000,0.9673,426.0
3189,景碩,440013,0.8429,891.0
3260,威剛,358000,0.342,409.0
3264,欣銓,72000,0.0366,222.0
3363,上詮,300000,0.4022,578.0
3443,創意,311000,3.2509,4845.0
3491,昇達科,1000,0.003,1335.0
3583,辛耘,566000,1.1525,904.0
3661,世芯-KY,215000,2.0262,4180.0
3665,貿聯-KY,955000,4.2461,1915.0
3711,日月光投控,1629000,2.4155,680.0
5289,宜鼎,98000,0.3696,1615.0
6139,亞翔,250000,0.5646,923.0
6182,合晶,4500000,1.1919,123.0
6187,萬潤,1220000,2.8275,998.0
6223,旺矽,326000,4.6721,6090.0
6515,穎崴,145000,2.7485,8085.0
6584,南俊國際,2231000,3.6142,734.0
6805,富世達,109000,0.4188,1680.0
7734,印能科技,56000,0.388,3035.0
7751,竑騰,372000,1.1701,1370.0
8021,尖點,1501000,1.853,574.0
8299,群聯,445000,2.4626,2385.0
8996,高力,1630000,5.686,1550.0
