股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.3735
1815,富喬,10877000,2.7275
2059,川湖,260000,8.485
2301,光寶科,659000,0.4123
2308,台達電,632000,2.5846
2330,台積電,1306000,7.2692
2345,智邦,1074000,5.2983
2357,華碩,196000,0.4193
2360,致茂,76000,0.3811
2376,技嘉,508000,0.4095
2383,台光電,465000,6.5223
2404,漢唐,155000,0.3905
2454,聯發科,266000,2.3065
2455,全新,2753000,2.6581
3008,大立光,343000,4.4332
3017,奇鋐,1001000,7.0026
3026,禾伸堂,261000,0.4342
3037,欣興,2482000,6.6311
3081,聯亞,63000,0.4104
3189,景碩,844013,1.6833
3231,緯創,7245000,3.0562
3443,創意,164000,2.1638
3653,健策,33000,0.433
3661,世芯-KY,215000,1.8895
3665,貿聯-KY,1161000,6.122
3711,日月光投控,716000,0.99
4958,臻鼎-KY,1000000,1.085
5274,信驊,11000,0.406
5289,宜鼎,98000,0.3422
5347,世界,629000,0.2262
6139,亞翔,250000,0.4487
6187,萬潤,134000,0.3972
6213,聯茂,373000,0.4458
6223,旺矽,268000,3.5486
6274,台燿,113000,0.4171
6584,南俊國際,2231000,3.0639
6669,緯穎,77000,1.1413
8021,尖點,2682000,2.5676
8046,南電,300000,0.8401
8150,南茂,1957000,0.4031
8996,高力,1630000,4.3357
