股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.2981
2059,川湖,134000,3.0427
2308,台達電,504000,4.7655
2317,鴻海,325000,0.4811
2330,台積電,556000,7.2335
2344,華邦電,379000,0.2851
2345,智邦,488000,5.0689
2360,致茂,313000,3.2296
2368,金像電,60000,0.3772
2383,台光電,299000,5.3654
2408,南亞科,2379000,3.9324
2449,京元電子,932000,1.9297
2486,一詮,1150000,1.0992
3017,奇鋐,331000,4.2834
3037,欣興,1193000,3.9522
3163,波若威,612000,3.5523
3189,景碩,237013,0.4727
3324,雙鴻,226000,1.6378
3529,力旺,21000,0.3579
3533,嘉澤,164000,2.043
3653,健策,14000,0.3323
3661,世芯-KY,37000,0.8465
3665,貿聯-KY,217000,2.4487
4749,新應材,240000,1.6282
5274,信驊,26000,1.8833
5289,宜鼎,157000,1.116
5347,世界,2501000,1.8556
5439,高技,126000,0.2295
6223,旺矽,175000,4.3602
6274,台燿,238000,0.7432
6442,光聖,124000,1.4463
6515,穎崴,100000,4.3688
6531,愛普*,245000,0.8209
6584,南俊國際,136000,0.3623
6669,緯穎,50000,1.4096
6781,AES-KY,191000,1.3314
6805,富世達,55000,0.6984
7751,竑騰,166000,1.518
7769,鴻勁,127000,3.791
8021,尖點,509920,0.8323
8046,南電,160000,0.5173
8210,勤誠,165000,1.0032
8299,群聯,394000,4.9219
8358,金居,713000,1.1269
8996,高力,599000,3.791
