股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.2541,188.0
1815,富喬,6277000,1.2636,85.9
2059,川湖,293000,6.8632,11110.0
2308,台達電,300000,1.1688,1650.0
2330,台積電,1406000,7.7117,2370.0
2337,旺宏,1343000,0.4017,121.5
2345,智邦,1080000,6.0364,2215.0
2383,台光電,466000,5.7333,5240.0
2454,聯發科,406000,3.691,3900.0
2455,全新,2753000,2.3751,364.0
3008,大立光,520000,5.5776,4385.0
3017,奇鋐,1002000,6.832,2785.0
3037,欣興,2497000,5.6346,955.0
3189,景碩,840013,1.6617,823.0
3231,緯創,7662000,3.3673,183.5
3260,威剛,358000,0.3495,416.0
3264,欣銓,72000,0.0353,207.5
3443,創意,211000,2.1922,4545.0
3583,辛耘,147000,0.2512,693.0
3661,世芯-KY,215000,1.8249,3715.0
3665,貿聯-KY,1161000,6.3814,2200.0
3711,日月光投控,1629000,2.2478,585.0
4958,臻鼎-KY,1000000,1.1178,473.0
5289,宜鼎,98000,0.3659,1500.0
5347,世界,629000,0.221,143.5
6139,亞翔,250000,0.4847,802.0
6187,萬潤,820000,2.0703,1130.0
6223,旺矽,326000,4.7631,6100.0
6515,穎崴,42000,0.6599,6760.0
6584,南俊國際,2231000,2.587,550.0
6669,緯穎,77000,1.1187,6100.0
6805,富世達,109000,0.4449,1670.0
7734,印能科技,56000,0.4402,3375.0
7751,竑騰,310000,1.0277,1385.0
8021,尖點,2501000,2.4216,395.0
8299,群聯,366000,1.7188,2020.0
8996,高力,1630000,4.2906,1045.0
