股票代號,股票名稱,股數,持股權重
2059,川湖,191000,2.7625
2308,台達電,135000,0.9807
2330,台積電,806000,6.8574
2337,旺宏,671000,0.4391
2344,華邦電,663000,0.2765
2345,智邦,531000,3.9617
2360,致茂,370000,2.7847
2368,金像電,227000,0.9884
2383,台光電,323000,4.4674
2408,南亞科,2432000,2.3662
2449,京元電子,166000,0.2027
2486,一詮,1230000,0.8506
3017,奇鋐,370000,3.5999
3036,文曄,947000,0.9647
3037,欣興,1277000,3.4544
3081,聯亞,185000,1.6466
3105,穩懋,1716000,3.2943
3131,弘塑,87000,1.2678
3163,波若威,676000,3.3771
3189,景碩,457013,0.7856
3260,威剛,231000,0.392
3324,雙鴻,93000,0.4077
3443,創意,66000,0.7227
3491,昇達科,71000,0.5545
3529,力旺,67000,0.855
3533,嘉澤,343000,3.3372
3653,健策,100000,1.7495
3661,世芯-KY,59000,0.7362
3665,貿聯-KY,100000,0.8791
3711,日月光投控,236000,0.3943
4749,新應材,526000,1.992
4991,環宇-KY,511000,1.1526
5274,信驊,29000,1.5961
5289,宜鼎,90000,0.4221
5347,世界,2277000,1.3014
6223,旺矽,196000,3.6857
6274,台燿,230000,0.7275
6442,光聖,310000,2.9282
6510,精測,142000,2.1281
6515,穎崴,111000,3.7824
6531,愛普*,367000,0.7653
6584,南俊國際,566000,1.615
6669,緯穎,146000,2.2741
6781,AES-KY,198000,0.8768
6805,富世達,219000,1.8059
7751,竑騰,285000,2.4745
7769,鴻勁,142000,2.6393
8021,尖點,569920,0.7285
8046,南電,858000,2.3846
8299,群聯,434000,3.2664
8358,金居,1728000,2.0167
8996,高力,715000,2.8731
