股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,358000,3.4511,4980.0
2308,台達電,357000,1.4164,2290.0
2327,國巨*,1600000,1.906,691.0
2330,台積電,1761000,7.5207,2310.0
2337,旺宏,1465000,0.4147,152.5
2344,華邦電,663000,0.2768,128.5
2345,智邦,1012000,4.734,2540.0
2360,致茂,370000,2.713,2460.0
2368,金像電,669000,1.6851,1425.0
2383,台光電,536000,5.0807,5505.0
2408,南亞科,2432000,2.3398,296.0
2449,京元電子,166000,0.2077,317.0
2454,聯發科,272000,1.9884,4245.0
2455,全新,3127000,2.5169,444.0
2467,志聖,347000,0.3962,663.0
2486,一詮,1230000,0.83,297.5
3017,奇鋐,501000,2.4148,2575.0
3036,文曄,1177000,0.6442,301.5
3037,欣興,2902000,5.3312,990.0
3081,聯亞,380000,1.9503,2925.0
3105,穩懋,3433000,3.4524,543.0
3131,弘塑,87000,1.2799,2920.0
3163,波若威,923000,2.0015,1210.0
3189,景碩,486013,0.5605,669.0
3260,威剛,393000,0.3107,407.5
3324,雙鴻,93000,0.3987,1010.0
3443,創意,360000,3.5044,5310.0
3491,昇達科,97000,0.3545,2090.0
3529,力旺,67000,0.8746,3710.0
3533,嘉澤,420000,2.0323,2585.0
3583,辛耘,33000,0.0546,916.0
3653,健策,197000,1.3655,3770.0
3661,世芯-KY,393000,3.6433,4900.0
3665,貿聯-KY,667000,2.8106,2385.0
3711,日月光投控,320000,0.3399,617.0
4749,新應材,526000,1.9923,1155.0
4991,環宇-KY,574000,0.8848,840.0
5274,信驊,30000,1.0102,17725.0
5289,宜鼎,157000,0.5129,1685.0
5347,世界,2277000,1.2867,168.5
6139,亞翔,259000,0.3772,807.0
6223,旺矽,339000,3.8746,6200.0
6274,台燿,636000,1.7525,1600.0
6442,光聖,310000,3.0332,2060.0
6510,精測,422000,2.7213,3455.0
6515,穎崴,151000,2.488,8850.0
6531,愛普*,367000,0.8081,1055.0
6584,南俊國際,1437000,1.8533,687.0
6669,緯穎,465000,4.8656,5610.0
6781,AES-KY,198000,0.8877,1260.0
6805,富世達,219000,1.8922,1745.0
7734,印能科技,59000,0.3782,3470.0
7751,竑騰,387000,1.3302,1810.0
7769,鴻勁,142000,2.6594,7645.0
8021,尖點,569920,0.7093,464.0
8046,南電,1658000,2.9328,884.0
8299,群聯,489000,2.2504,2480.0
8358,金居,1728000,1.9651,545.0
8996,高力,1689000,3.7425,1135.0
