股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.0207,4140.0
2308,台達電,357000,1.5307,2165.0
2330,台積電,1761000,7.738,2250.0
2337,旺宏,1271000,0.3792,160.5
2344,華邦電,893000,0.1645,98.8
2345,智邦,716000,3.4642,2495.0
2360,致茂,487000,2.1728,2235.0
2368,金像電,669000,1.8607,1480.0
2383,台光電,537000,4.9319,4730.0
2408,南亞科,3280000,1.5014,256.5
2449,京元電子,166000,0.2077,354.0
2454,聯發科,180000,0.9978,3155.0
2455,全新,1927000,1.3213,386.5
2486,一詮,1230000,0.83,307.0
3017,奇鋐,601000,3.3489,2705.0
3036,文曄,1177000,0.4785,209.0
3037,欣興,2302000,4.0505,903.0
3081,聯亞,380000,2.0147,2815.0
3105,穩懋,3433000,3.4745,555.0
3131,弘塑,154000,0.9116,2910.0
3163,波若威,923000,2.2373,1220.0
3189,景碩,486013,0.4984,527.0
3260,威剛,393000,0.3347,448.0
3324,雙鴻,151000,0.347,1170.0
3443,創意,260000,2.3527,4835.0
3491,昇達科,97000,0.3194,1695.0
3529,力旺,67000,0.8746,4445.0
3533,嘉澤,468000,2.3592,2490.0
3583,辛耘,33000,0.0505,794.0
3653,健策,197000,2.0166,4780.0
3661,世芯-KY,273000,2.241,4150.0
3665,貿聯-KY,667000,3.7876,2875.0
3711,日月光投控,320000,0.3244,520.0
4749,新應材,701000,1.3945,981.0
4991,環宇-KY,692000,0.9048,744.0
5274,信驊,45000,1.5249,17790.0
5289,宜鼎,142000,0.3551,1420.0
5347,世界,2277000,1.2867,154.0
6223,旺矽,289000,2.8831,5000.0
6271,同欣電,2589000,0.8901,177.5
6274,台燿,636000,1.3635,1220.0
6442,光聖,785000,3.1613,2060.0
6510,精測,422000,3.081,3660.0
6515,穎崴,151000,3.1207,10055.0
6531,愛普*,703000,1.2546,935.0
6584,南俊國際,1337000,1.7353,714.0
6669,緯穎,465000,4.3649,4755.0
6781,AES-KY,198000,0.8877,1120.0
6805,富世達,219000,1.8922,1995.0
7751,竑騰,388000,1.9934,2655.0
7769,鴻勁,194000,2.0159,5600.0
8021,尖點,569920,0.7093,426.5
8046,南電,1108000,2.1101,997.0
8299,群聯,711000,2.7603,2115.0
8358,金居,1728000,1.9651,433.0
8996,高力,1689000,4.0615,1190.0
