股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.0707,4400.0
2308,台達電,357000,1.4984,2210.0
2330,台積電,1761000,7.6814,2250.0
2337,旺宏,1271000,0.3954,172.0
2344,華邦電,893000,0.171,108.5
2345,智邦,716000,3.4632,2485.0
2360,致茂,487000,2.1101,2345.0
2368,金像電,669000,1.9195,1445.0
2383,台光電,537000,4.9242,4950.0
2408,南亞科,3280000,1.631,282.0
2449,京元電子,166000,0.2077,328.5
2454,聯發科,180000,1.1009,3430.0
2455,全新,1927000,1.4438,348.0
2486,一詮,1230000,0.83,288.0
3017,奇鋐,601000,3.1516,2435.0
3036,文曄,1177000,0.4768,214.0
3037,欣興,2302000,4.0299,858.0
3081,聯亞,380000,2.0737,2655.0
3105,穩懋,3433000,3.6937,500.0
3131,弘塑,154000,0.8687,3200.0
3163,波若威,923000,2.183,1135.0
3189,景碩,486013,0.4965,482.5
3260,威剛,393000,0.3413,461.5
3324,雙鴻,151000,0.3425,1105.0
3443,創意,260000,2.437,4955.0
3491,昇達科,97000,0.3187,1620.0
3529,力旺,67000,0.8746,4400.0
3533,嘉澤,468000,2.2591,2735.0
3583,辛耘,33000,0.0507,803.0
3653,健策,197000,1.8255,4305.0
3661,世芯-KY,273000,2.1964,4565.0
3665,貿聯-KY,667000,3.7176,2745.0
3711,日月光投控,320000,0.3225,524.0
4749,新應材,701000,1.3331,1010.0
4991,環宇-KY,692000,0.9981,725.0
5274,信驊,45000,1.5519,18700.0
5289,宜鼎,142000,0.3909,1475.0
5347,世界,2277000,1.2867,169.0
6223,旺矽,289000,2.8013,4950.0
6271,同欣電,970000,0.3337,179.5
6274,台燿,636000,1.5042,1315.0
6442,光聖,785000,3.135,2060.0
6510,精測,422000,2.9943,3800.0
6515,穎崴,151000,2.9434,10130.0
6531,愛普*,703000,1.2742,965.0
6584,南俊國際,1337000,1.8506,712.0
6669,緯穎,465000,4.2865,4970.0
6781,AES-KY,198000,0.8877,1140.0
6805,富世達,219000,1.8922,1880.0
7751,竑騰,388000,1.997,2390.0
7769,鴻勁,194000,2.1061,5705.0
8021,尖點,569920,0.7093,424.0
8046,南電,1108000,2.1415,940.0
8299,群聯,711000,2.9152,2325.0
8358,金居,1728000,1.9651,458.5
8996,高力,1689000,3.8965,1165.0
