股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.4926,187.5
1815,富喬,10877000,2.3726,98.0
2059,川湖,293000,6.8632,14095.0
2301,光寶科,659000,0.4125,273.5
2308,台達電,632000,2.6327,1765.0
2330,台積電,1406000,7.7117,2350.0
2337,旺宏,1343000,0.4017,119.0
2345,智邦,1080000,6.0364,2125.0
2357,華碩,196000,0.4082,925.0
2360,致茂,76000,0.4009,2120.0
2376,技嘉,508000,0.4046,348.5
2383,台光電,466000,5.7333,5880.0
2404,漢唐,155000,0.3955,1095.0
2454,聯發科,406000,3.6103,3845.0
2455,全新,2753000,2.6308,396.5
3008,大立光,520000,5.5776,5550.0
3017,奇鋐,1002000,6.832,3095.0
3026,禾伸堂,261000,0.399,690.0
3037,欣興,2497000,5.6346,1130.0
3081,聯亞,63000,0.4217,2680.0
3189,景碩,844013,1.671,849.0
3231,緯創,7662000,3.3673,182.0
3260,威剛,358000,0.3495,395.0
3264,欣銓,72000,0.0346,206.5
3443,創意,211000,2.1922,5295.0
3583,辛耘,147000,0.2362,706.0
3653,健策,33000,0.389,5460.0
3661,世芯-KY,215000,1.8282,3630.0
3665,貿聯-KY,1161000,5.9526,2200.0
3711,日月光投控,1629000,2.2478,588.0
4958,臻鼎-KY,1000000,1.0849,457.0
5274,信驊,11000,0.4294,15830.0
5289,宜鼎,98000,0.3274,1515.0
5347,世界,629000,0.2231,151.5
6139,亞翔,250000,0.4474,766.0
6187,萬潤,801000,2.1827,1305.0
6213,聯茂,373000,0.4166,484.0
6223,旺矽,326000,4.7631,5255.0
6274,台燿,113000,0.3996,1500.0
6515,穎崴,42000,0.607,6370.0
6584,南俊國際,2231000,3.0741,600.0
6669,緯穎,77000,1.1279,6375.0
6805,富世達,109000,0.4449,1800.0
7734,印能科技,56000,0.4402,2905.0
7751,竑騰,270000,0.8797,1435.0
8021,尖點,2682000,2.5077,393.5
8046,南電,300000,0.8549,1180.0
8150,南茂,1957000,0.3991,87.3
8299,群聯,366000,1.7188,1965.0
8996,高力,1630000,4.3838,1135.0
