股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,292000,2.3453,907.0
2059,川湖,129000,3.8569,3400.0
2308,台達電,502000,4.6776,1045.0
2317,鴻海,320000,0.6556,233.5
2327,國巨*,585000,1.4653,273.5
2330,台積電,565000,8.7403,1690.0
2344,華邦電,1079000,0.9685,99.2
2345,智邦,350000,3.7362,1240.0
2360,致茂,307000,2.7309,966.0
2368,金像電,269000,1.5939,668.0
2382,廣達,213000,0.5479,283.0
2383,台光電,229000,3.3871,1570.0
2408,南亞科,950000,2.0208,237.5
2449,京元電子,438000,1.0656,267.5
2451,創見,945000,2.0441,238.0
3017,奇鋐,362000,4.4046,1380.0
3037,欣興,365000,0.8207,249.5
3131,弘塑,139000,2.3004,1785.0
3163,波若威,625000,1.928,365.0
3189,景碩,213000,0.3401,175.0
3260,威剛,819000,1.9782,280.0
3324,雙鴻,40000,0.3568,969.0
3443,創意,25000,0.5473,2505.0
3529,力旺,73000,1.1094,1680.0
3653,健策,14000,0.3085,2380.0
3661,世芯-KY,63000,2.0945,3320.0
3665,貿聯-KY,305000,3.918,1470.0
4749,新應材,132000,1.0839,907.0
5274,信驊,23000,1.6725,8755.0
5289,宜鼎,157000,0.9175,644.0
5347,世界,2073000,2.312,127.0
5439,高技,122000,0.3421,311.5
5536,聖暉*,238000,1.7211,803.0
6223,旺矽,170000,3.4987,2230.0
6442,光聖,124000,1.5168,1320.0
6515,穎崴,97000,3.0492,3450.0
6531,愛普*,233000,0.9818,470.0
6584,南俊國際,104000,0.2923,312.0
6669,緯穎,83000,2.9283,3945.0
6781,AES-KY,182000,1.9725,1170.0
6805,富世達,55000,0.6443,1280.0
7769,鴻勁,88000,2.7742,3465.0
8021,尖點,500000,0.9646,222.5
8046,南電,147000,0.3457,263.5
8210,勤誠,162000,1.4264,933.0
8299,群聯,341000,5.4602,1795.0
8358,金居,696000,1.6338,268.0
8996,高力,366000,2.4558,708.0
