股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.9391,238.0
1815,富喬,11420868,3.2517,116.0
2059,川湖,293000,6.8632,12350.0
2301,光寶科,659000,0.4432,287.0
2308,台達電,300000,1.1688,1910.0
2330,台積電,1406000,7.7117,2475.0
2337,旺宏,1343000,0.4017,117.0
2345,智邦,1104000,4.9507,1895.0
2357,華碩,196000,0.4455,953.0
2360,致茂,76000,0.4192,2295.0
2376,技嘉,508000,0.4399,361.5
2383,台光電,466000,5.7333,5050.0
2404,漢唐,155000,0.4597,1285.0
2454,聯發科,406000,3.691,5285.0
2455,全新,2753000,2.3751,554.0
3008,大立光,520000,5.5776,6245.0
3017,奇鋐,1002000,6.832,3555.0
3026,禾伸堂,261000,0.4755,810.0
3037,欣興,2497000,5.6346,1185.0
3081,聯亞,63000,0.4006,2700.0
3131,弘塑,1000,0.0056,2410.0
3189,景碩,844013,1.8143,962.0
3231,緯創,7662000,3.3673,184.5
3260,威剛,358000,0.3495,378.0
3264,欣銓,72000,0.0353,246.0
3443,創意,211000,2.1922,8525.0
3583,辛耘,147000,0.2512,698.0
3653,健策,33000,0.5018,6920.0
3661,世芯-KY,215000,1.8249,3770.0
3665,貿聯-KY,1161000,6.4459,2340.0
3711,日月光投控,1629000,2.2478,699.0
4958,臻鼎-KY,1000000,1.1222,475.5
5274,信驊,11000,0.5292,19835.0
5289,宜鼎,99952,0.3094,1305.0
5347,世界,629000,0.2581,170.5
6139,亞翔,250000,0.4365,753.0
6187,萬潤,801000,2.1827,1195.0
6213,聯茂,373000,0.4787,595.0
6223,旺矽,344000,4.587,5415.0
6274,台燿,113000,0.3914,1495.0
6515,穎崴,51000,0.7254,5850.0
6584,南俊國際,2231000,2.587,544.0
6669,緯穎,429675,2.1459,2115.0
6805,富世達,109000,0.4449,2530.0
7734,印能科技,56000,0.4402,2750.0
7751,竑騰,270000,0.8797,1515.0
8021,尖點,2682000,3.0417,480.0
8046,南電,968000,2.779,1240.0
8150,南茂,1957000,0.4968,112.0
8299,群聯,366000,1.7188,2125.0
8996,高力,1630000,5.9558,1530.0
