股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,323000,2.9922,5065.0
2308,台達電,357000,1.6817,2445.0
2327,國巨*,1600000,2.34,738.0
2330,台積電,1761000,7.9659,2355.0
2337,旺宏,1465000,0.462,166.5
2344,華邦電,663000,0.2768,158.0
2345,智邦,1012000,4.857,2430.0
2360,致茂,370000,2.713,2520.0
2368,金像電,669000,1.7207,1320.0
2383,台光電,536000,5.3404,5120.0
2408,南亞科,2432000,2.3398,347.0
2449,京元電子,166000,0.2077,328.5
2454,聯發科,412000,3.5812,4310.0
2455,全新,2827000,2.1814,422.0
2486,一詮,1230000,0.83,264.5
3017,奇鋐,501000,2.5477,2665.0
3036,文曄,947000,1.0062,288.5
3037,欣興,2902000,5.8629,1055.0
3081,聯亞,380000,1.9848,2615.0
3105,穩懋,3033000,3.1564,527.0
3131,弘塑,87000,1.2799,3450.0
3163,波若威,676000,3.2992,1030.0
3189,景碩,486013,0.6523,729.0
3260,威剛,393000,0.3133,415.0
3324,雙鴻,93000,0.3987,1065.0
3443,創意,360000,3.2569,4670.0
3491,昇達科,71000,0.5438,2200.0
3529,力旺,67000,0.8746,3410.0
3533,嘉澤,343000,3.2519,2650.0
3583,辛耘,33000,0.057,867.0
3653,健策,197000,1.359,3545.0
3661,世芯-KY,293000,2.4833,4415.0
3665,貿聯-KY,667000,2.7805,2085.0
3711,日月光投控,1640000,2.0267,611.0
4749,新應材,526000,1.9923,1070.0
4991,環宇-KY,574000,0.7976,730.0
5274,信驊,30000,1.0546,18950.0
5289,宜鼎,157000,0.526,1810.0
5347,世界,2277000,1.2867,168.0
6139,亞翔,259000,0.3941,784.0
6223,旺矽,339000,3.9522,5960.0
6274,台燿,636000,1.9305,1690.0
6442,光聖,310000,3.0332,1845.0
6510,精測,272000,1.7584,3140.0
6515,穎崴,151000,2.7143,8665.0
6531,愛普*,367000,0.8081,1190.0
6584,南俊國際,1437000,1.9543,744.0
6669,緯穎,400000,3.9026,5445.0
6781,AES-KY,198000,0.8877,1160.0
6805,富世達,219000,1.8922,1930.0
7734,印能科技,59000,0.4267,3675.0
7751,竑騰,384000,1.3056,1765.0
7769,鴻勁,142000,2.6594,8260.0
8021,尖點,569920,0.7093,450.0
8046,南電,1058000,1.7725,848.0
8299,群聯,489000,2.3613,2575.0
8358,金居,1728000,1.9651,608.0
8996,高力,1674000,3.6129,1090.0
