股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.3598,188.5
1815,富喬,10877000,2.8153,109.0
2059,川湖,293000,6.8632,14285.0
2301,光寶科,659000,0.4553,296.0
2308,台達電,632000,2.6401,1710.0
2330,台積電,1406000,7.7117,2400.0
2337,旺宏,1343000,0.4017,122.0
2345,智邦,1080000,6.0364,2030.0
2357,華碩,196000,0.4355,925.0
2360,致茂,76000,0.3787,1965.0
2376,技嘉,508000,0.417,347.5
2383,台光電,466000,5.7333,5595.0
2404,漢唐,155000,0.3974,1070.0
2454,聯發科,406000,3.691,3735.0
2455,全新,2753000,2.5288,419.5
3008,大立光,520000,5.5776,5720.0
3017,奇鋐,1002000,6.832,2950.0
3026,禾伸堂,261000,0.404,628.0
3037,欣興,2497000,5.6346,1095.0
3081,聯亞,63000,0.4194,2960.0
3189,景碩,844013,1.6135,835.0
3231,緯創,7662000,3.3673,178.5
3260,威剛,358000,0.3495,418.5
3264,欣銓,72000,0.0353,213.0
3443,創意,211000,2.1922,5570.0
3583,辛耘,147000,0.2512,693.0
3653,健策,33000,0.4096,5205.0
3661,世芯-KY,215000,1.9335,3865.0
3665,貿聯-KY,1161000,5.7306,2075.0
3711,日月光投控,1629000,2.2478,591.0
4958,臻鼎-KY,1000000,1.0485,444.0
5274,信驊,11000,0.4003,15400.0
5289,宜鼎,98000,0.3704,1510.0
5347,世界,629000,0.2286,150.5
6139,亞翔,250000,0.4562,768.0
6187,萬潤,801000,2.1827,1270.0
6213,聯茂,373000,0.4333,530.0
6223,旺矽,326000,4.7631,5600.0
6274,台燿,113000,0.3958,1485.0
6515,穎崴,42000,0.6599,6255.0
6584,南俊國際,2231000,3.1478,594.0
6669,緯穎,77000,1.168,6440.0
6805,富世達,109000,0.4449,1845.0
7734,印能科技,56000,0.4402,2890.0
7751,竑騰,270000,0.8797,1810.0
8021,尖點,2682000,2.5088,404.0
8046,南電,300000,0.8198,1160.0
8150,南茂,1957000,0.4132,87.5
8299,群聯,366000,1.7188,2085.0
8996,高力,1630000,4.4937,1215.0
