股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.526
2059,川湖,134000,3.2614
2308,台達電,504000,4.7026
2317,鴻海,325000,0.5535
2327,國巨*,595000,1.219
2330,台積電,556000,7.7928
2344,華邦電,1079000,0.9939
2345,智邦,488000,4.4177
2360,致茂,313000,2.4134
2368,金像電,60000,0.3363
2383,台光電,224000,3.1751
2408,南亞科,968000,2.2599
2449,京元電子,932000,2.1093
2451,創見,463000,0.8824
2454,聯發科,85000,1.1508
2486,一詮,1150000,1.1415
3017,奇鋐,331000,3.9164
3037,欣興,858000,2.4868
3131,弘塑,141000,1.797
3163,波若威,612000,2.0897
3189,景碩,213000,0.4051
3231,緯創,827000,0.8406
3260,威剛,819000,2.1527
3324,雙鴻,91000,0.6778
3443,創意,23000,0.4903
3529,力旺,71000,0.9584
3653,健策,14000,0.3285
3661,世芯-KY,64000,1.5958
3665,貿聯-KY,387000,4.0719
4749,新應材,240000,1.618
5274,信驊,26000,1.8664
5289,宜鼎,157000,0.9263
5347,世界,2101000,2.2773
5439,高技,126000,0.2821
5536,聖暉*,7000,0.0364
6223,旺矽,175000,3.6548
6274,台燿,238000,0.9355
6415,矽力*-KY,840000,1.9311
6442,光聖,124000,1.6838
6515,穎崴,101000,3.2563
6531,愛普*,245000,0.8171
6584,南俊國際,136000,0.3137
6669,緯穎,50000,1.4313
6781,AES-KY,191000,1.6759
6805,富世達,55000,0.6136
7769,鴻勁,92000,2.7396
8021,尖點,509920,0.7693
8046,南電,160000,0.4675
8210,勤誠,165000,1.1792
8299,群聯,327000,5.5699
8358,金居,713000,1.3758
8996,高力,412000,2.529
