股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.2438,238.0
1815,富喬,11420868,3.2289,119.5
2059,川湖,293000,6.8632,12495.0
2301,光寶科,659000,0.4624,282.0
2308,台達電,300000,1.1688,1735.0
2330,台積電,1406000,7.7117,2460.0
2337,旺宏,1343000,0.4017,121.0
2345,智邦,1080000,6.0364,1855.0
2357,華碩,196000,0.469,960.0
2360,致茂,76000,0.4,2290.0
2376,技嘉,508000,0.4552,356.0
2383,台光電,466000,5.7333,4890.0
2404,漢唐,155000,0.403,1125.0
2454,聯發科,406000,3.691,4710.0
2455,全新,2753000,2.3751,556.0
3008,大立光,520000,5.5776,6430.0
3017,奇鋐,1002000,6.832,3430.0
3026,禾伸堂,261000,0.5007,797.0
3037,欣興,2497000,5.6346,981.0
3081,聯亞,63000,0.4325,2880.0
3189,景碩,844013,1.7151,832.0
3231,緯創,7662000,3.3673,186.5
3260,威剛,358000,0.3495,396.5
3264,欣銓,72000,0.0353,268.5
3443,創意,211000,2.1922,7150.0
3583,辛耘,147000,0.2512,702.0
3653,健策,33000,0.446,5525.0
3661,世芯-KY,215000,1.8249,3540.0
3665,貿聯-KY,1161000,5.8908,2210.0
3711,日月光投控,1629000,2.2478,638.0
4958,臻鼎-KY,1000000,1.2015,473.0
5274,信驊,11000,0.5074,19290.0
5289,宜鼎,99952,0.3179,1315.0
5347,世界,629000,0.2627,172.0
6139,亞翔,250000,0.4392,733.0
6187,萬潤,801000,2.1827,1250.0
6213,聯茂,373000,0.466,505.0
6223,旺矽,326000,4.7631,5800.0
6274,台燿,113000,0.3765,1370.0
6515,穎崴,51000,0.7878,6435.0
6584,南俊國際,2231000,3.1031,576.0
6669,緯穎,429675,2.3157,2140.0
6805,富世達,109000,0.4449,2295.0
7734,印能科技,56000,0.4402,2670.0
7751,竑騰,270000,0.8797,1485.0
8021,尖點,2682000,3.0466,460.0
8046,南電,968000,2.6023,1100.0
8150,南茂,1957000,0.4283,94.0
8299,群聯,366000,1.7188,2140.0
8996,高力,1630000,5.349,1430.0
