股票代號,股票名稱,股數,持股權重
2059,川湖,293000,6.1108
2303,聯電,7000000,2.2241
2327,國巨*,1247000,1.9654
2330,台積電,1406000,8.9742
2337,旺宏,1343000,0.4248
2345,智邦,1080000,6.1678
2383,台光電,563000,6.9506
2454,聯發科,406000,3.7678
2455,全新,2753000,2.3313
3008,大立光,420000,4.5855
3017,奇鋐,1002000,6.2834
3026,禾伸堂,909000,1.341
3037,欣興,2097000,4.485
3189,景碩,440013,0.7871
3231,緯創,5662000,2.6946
3260,威剛,358000,0.3698
3264,欣銓,72000,0.0373
3363,上詮,300000,0.4526
3443,創意,211000,2.1619
3491,昇達科,1000,0.003
3583,辛耘,147000,0.2827
3661,世芯-KY,215000,1.8748
3665,貿聯-KY,955000,5.9218
3711,日月光投控,1629000,2.5264
5289,宜鼎,98000,0.3292
6139,亞翔,250000,0.4927
6187,萬潤,1220000,3.2855
6223,旺矽,326000,4.7137
6488,環球晶,394000,1.0577
6515,穎崴,42000,0.6978
6584,南俊國際,2231000,3.0104
6669,緯穎,77000,1.1457
6805,富世達,109000,0.4088
7734,印能科技,56000,0.4867
7751,竑騰,310000,1.0283
8021,尖點,2501000,2.461
8299,群聯,366000,1.6906
8996,高力,1630000,4.1342
