股票代號,股票名稱,股數,持股權重
2059,川湖,315000,3.262
2308,台達電,348000,1.6758
2327,國巨*,1566000,2.7033
2330,台積電,1722000,8.3628
2337,旺宏,1434000,0.5135
2345,智邦,987000,4.8839
2360,致茂,202000,0.9974
2368,金像電,652000,1.6962
2383,台光電,623000,6.1782
2454,聯發科,406000,3.7487
2455,全新,2753000,2.2414
3017,奇鋐,639000,3.5205
3037,欣興,2828000,5.6263
3081,聯亞,370000,1.9441
3105,穩懋,1949000,2.064
3189,景碩,475013,0.7201
3260,威剛,385000,0.3688
3443,創意,351000,3.248
3491,昇達科,45000,0.19
3533,嘉澤,38000,0.2027
3583,辛耘,566000,0.9759
3653,健策,193000,1.5713
3661,世芯-KY,284000,2.6512
3665,貿聯-KY,652000,2.9202
3711,日月光投控,1632000,1.9647
4991,環宇-KY,559000,0.8007
5274,信驊,29000,1.0707
5289,宜鼎,154000,0.5892
6139,亞翔,253000,0.3933
6223,旺矽,330000,3.7136
6274,台燿,621000,2.0147
6442,光聖,74000,0.2838
6510,精測,262000,1.7188
6515,穎崴,147000,2.4236
6531,愛普*,265000,0.5812
6584,南俊國際,1454000,1.9522
6669,緯穎,390000,4.357
6805,富世達,110000,0.4915
7734,印能科技,57000,0.3756
7751,竑騰,375000,1.2778
7769,鴻勁,97000,1.4201
8021,尖點,506000,0.4594
8046,南電,1018000,1.7905
8299,群聯,479000,2.7563
8996,高力,1630000,3.4923
