股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.274
1815,富喬,6277000,1.2426
2059,川湖,293000,6.5471
2308,台達電,300000,1.1679
2330,台積電,1406000,7.9787
2337,旺宏,1343000,0.3723
2345,智邦,1080000,6.0778
2383,台光電,466000,5.7672
2454,聯發科,406000,3.8319
2455,全新,2753000,2.5204
3008,大立光,520000,5.6134
3017,奇鋐,1002000,6.4545
3037,欣興,2497000,5.7092
3189,景碩,440013,0.8596
3231,緯創,7662000,3.4892
3260,威剛,358000,0.3345
3264,欣銓,72000,0.0343
3443,創意,211000,2.1856
3583,辛耘,147000,0.2438
3661,世芯-KY,215000,1.8313
3665,貿聯-KY,991000,5.5068
3711,日月光投控,1629000,2.2793
4958,臻鼎-KY,1000000,1.1514
5289,宜鼎,98000,0.3387
5347,世界,629000,0.233
6139,亞翔,250000,0.4719
6187,萬潤,820000,2.0703
6223,旺矽,326000,4.8038
6515,穎崴,42000,0.6823
6584,南俊國際,2231000,2.5636
6669,緯穎,77000,1.1219
6805,富世達,109000,0.4115
7734,印能科技,56000,0.4545
7751,竑騰,310000,1.0277
8021,尖點,2501000,2.3369
8299,群聯,366000,1.5933
8996,高力,1630000,3.9807
