股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.4619,200.0
1815,富喬,10877000,2.367,95.3
2059,川湖,293000,6.8632,14370.0
2308,台達電,632000,2.6865,1820.0
2330,台積電,1406000,7.6096,2380.0
2337,旺宏,1343000,0.3922,122.0
2345,智邦,1080000,5.5773,2225.0
2383,台光電,466000,5.7333,6205.0
2454,聯發科,406000,3.708,3885.0
2455,全新,2753000,2.5888,417.5
3008,大立光,520000,5.5776,5290.0
3017,奇鋐,1002000,7.1178,3035.0
3037,欣興,2497000,6.3067,1145.0
3189,景碩,840013,1.7143,865.0
3231,緯創,7662000,3.2311,181.0
3260,威剛,358000,0.3229,387.0
3264,欣銓,72000,0.0355,210.5
3443,創意,211000,2.1922,5535.0
3583,辛耘,147000,0.2416,702.0
3661,世芯-KY,215000,1.9684,3715.0
3665,貿聯-KY,1161000,5.5898,2240.0
3711,日月光投控,1629000,2.2592,599.0
4958,臻鼎-KY,1000000,1.1343,474.0
5289,宜鼎,98000,0.3381,1460.0
5347,世界,629000,0.2297,155.0
6139,亞翔,250000,0.4549,782.0
6187,萬潤,801000,2.1827,1260.0
6223,旺矽,326000,4.7631,5270.0
6515,穎崴,42000,0.626,6315.0
6584,南俊國際,2231000,2.9985,602.0
6669,緯穎,77000,1.1495,6400.0
6805,富世達,109000,0.4731,1960.0
7734,印能科技,56000,0.3876,2945.0
7751,竑騰,270000,0.8797,1535.0
8021,尖點,2682000,2.5886,408.5
8046,南電,300000,0.8761,1245.0
8299,群聯,366000,1.7188,2000.0
8996,高力,1630000,4.4661,1175.0
