股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.9256,237.5
1815,富喬,10877000,3.2149,131.0
2059,川湖,293000,6.8632,13865.0
2301,光寶科,659000,0.4537,315.0
2308,台達電,382000,1.6323,1730.0
2330,台積電,1406000,7.7117,2385.0
2337,旺宏,1343000,0.4017,123.0
2345,智邦,1080000,6.0364,2140.0
2357,華碩,196000,0.4535,1010.0
2360,致茂,76000,0.3534,1975.0
2376,技嘉,508000,0.4178,361.5
2383,台光電,466000,5.7333,5445.0
2404,漢唐,155000,0.3906,1025.0
2454,聯發科,406000,3.691,4275.0
2455,全新,2753000,3.3053,542.0
3008,大立光,520000,5.5776,7810.0
3017,奇鋐,1002000,6.832,3310.0
3026,禾伸堂,261000,0.4371,686.0
3037,欣興,2497000,5.6346,973.0
3081,聯亞,63000,0.4943,3395.0
3189,景碩,844013,1.6901,847.0
3231,緯創,7662000,3.3673,185.5
3260,威剛,358000,0.3495,412.5
3264,欣銓,72000,0.0353,233.5
3443,創意,211000,2.1922,5895.0
3583,辛耘,147000,0.2512,757.0
3653,健策,33000,0.4449,5770.0
3661,世芯-KY,215000,2.1059,4200.0
3665,貿聯-KY,1161000,6.1582,2170.0
3711,日月光投控,1629000,2.2478,589.0
4958,臻鼎-KY,1000000,1.2258,507.0
5274,信驊,11000,0.4314,17725.0
5289,宜鼎,99952,0.332,1420.0
5347,世界,629000,0.2212,149.5
6139,亞翔,250000,0.441,721.0
6187,萬潤,801000,2.1827,1340.0
6213,聯茂,373000,0.47,536.0
6223,旺矽,326000,4.7631,5290.0
6274,台燿,113000,0.3754,1410.0
6515,穎崴,42000,0.6599,7050.0
6584,南俊國際,2231000,3.4095,658.0
6669,緯穎,77000,1.3761,2610.0
6805,富世達,109000,0.4449,2110.0
7734,印能科技,56000,0.4402,2795.0
7751,竑騰,270000,0.8797,1555.0
8021,尖點,2682000,2.7653,459.0
8046,南電,968000,2.7169,1200.0
8150,南茂,1957000,0.4179,90.2
8299,群聯,366000,1.7188,2065.0
8996,高力,1630000,4.3883,1265.0
