股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,201000,2.4687,3440.0
2308,台達電,142000,0.8859,1785.0
2330,台積電,949000,6.953,2080.0
2337,旺宏,707000,0.3919,142.0
2344,華邦電,698000,0.2326,90.2
2345,智邦,560000,3.7735,1970.0
2360,致茂,389000,2.5519,2020.0
2368,金像電,239000,0.9799,1165.0
2383,台光電,340000,4.37,3810.0
2408,南亞科,2562000,2.0095,211.5
2449,京元電子,166000,0.2077,291.0
2486,一詮,1296000,0.8848,181.0
3017,奇鋐,390000,3.2119,2325.0
3036,文曄,998000,0.8094,229.5
3037,欣興,1720000,3.661,618.0
3081,聯亞,195000,1.5121,2315.0
3105,穩懋,1808000,2.9458,446.5
3131,弘塑,120000,1.4054,3220.0
3163,波若威,712000,3.0462,1210.0
3189,景碩,483013,0.6388,383.5
3260,威剛,243000,0.3257,368.5
3324,雙鴻,98000,0.3371,972.0
3443,創意,68000,0.7394,3070.0
3491,昇達科,75000,0.4625,1740.0
3529,力旺,89000,1.0582,3370.0
3533,嘉澤,362000,2.8716,2375.0
3653,健策,106000,1.5116,4155.0
3661,世芯-KY,63000,0.7187,3210.0
3665,貿聯-KY,405000,3.3138,2350.0
3711,日月光投控,249000,0.3764,446.5
4749,新應材,555000,1.8184,911.0
4991,環宇-KY,538000,1.1911,606.0
5274,信驊,31000,1.4373,13875.0
5289,宜鼎,94000,0.3954,1140.0
5347,世界,2400000,1.0653,127.5
6223,旺矽,206000,3.3491,4605.0
6274,台燿,242000,0.742,946.0
6442,光聖,523000,3.8691,2090.0
6510,精測,161000,1.9286,3605.0
6515,穎崴,117000,3.5331,9065.0
6531,愛普*,567000,1.225,591.0
6584,南俊國際,637000,1.5852,640.0
6669,緯穎,154000,2.0617,3720.0
6781,AES-KY,198000,0.8877,983.0
6805,富世達,231000,1.4248,1825.0
7751,竑騰,300000,2.091,1965.0
7769,鴻勁,150000,2.2381,4260.0
8021,尖點,583920,0.7286,340.0
8046,南電,904000,2.082,656.0
8299,群聯,557000,3.4951,1630.0
8358,金居,1776000,1.9977,333.5
8996,高力,993000,3.9474,1100.0
