股票代號,股票名稱,股數,持股權重
2330,台積電,700000,9.08
3017,奇鋐,599000,7.18
3665,貿聯-KY,606848,6.43
3661,世芯-KY,134000,6.0
2308,台達電,827000,5.84
2345,智邦,507000,5.69
2383,台光電,395000,5.1
2317,鴻海,2034000,4.41
2368,金像電,703000,3.56
2059,川湖,106000,3.48
3653,健策,207000,3.4
8210,勤誠,470000,3.19
2357,華碩,439000,3.15
2884,玉山金,7255010,2.65
8046,南電,1345000,2.62
2454,聯發科,168000,2.51
3044,健鼎,679000,2.44
1303,南亞,4391000,2.0
3231,緯創,1427000,1.98
4958,臻鼎-KY,1223000,1.98
2382,廣達,454000,1.41
4770,上品,360000,1.25
5274,信驊,22000,1.17
3533,嘉澤,68000,1.08
6515,穎崴,85000,1.06
6510,精測,93000,0.99
6805,富世達,65000,0.75
8996,高力,193000,0.71
3217,優群,322000,0.65
6274,台燿,212000,0.64
3605,宏致,637000,0.52
1210,大成,754000,0.45
6143,振曜,343000,0.43
6223,旺矽,34000,0.43
2891,中信金,774000,0.36
5347,世界,232000,0.24
6139,亞翔,61000,0.22
2618,長榮航,430000,0.18
6757,台灣虎航,192000,0.18
2886,兆豐金,133000,0.06
3045,台灣大,43000,0.05
6669,緯穎,1000,0.04
3008,大立光,1000,0.03
2327,國巨,1000,0.01
1560,中砂,1000,0.0
2439,美律,1000,0.0
3515,華擎,1000,0.0
3706,神達,1000,0.0
6278,台表科,1000,0.0
8069,元太,1000,0.0
