股票代號,股票名稱,股數,持股權重
2059,川湖,201000,2.3468
2308,台達電,142000,0.8879
2330,台積電,949000,6.7062
2337,旺宏,707000,0.333
2344,華邦電,698000,0.2119
2345,智邦,560000,3.8624
2360,致茂,389000,2.7027
2368,金像電,239000,0.9436
2383,台光電,340000,4.4192
2408,南亞科,2562000,1.8538
2486,一詮,1296000,0.8148
3017,奇鋐,390000,3.2252
3036,文曄,998000,0.7948
3037,欣興,1720000,3.76
3081,聯亞,195000,1.563
3105,穩懋,2408000,4.0031
3131,弘塑,120000,1.3238
3163,波若威,712000,2.7389
3189,景碩,483013,0.6441
3260,威剛,243000,0.2969
3324,雙鴻,98000,0.347
3443,創意,68000,0.7709
3491,昇達科,75000,0.4448
3529,力旺,89000,1.1175
3533,嘉澤,362000,3.0795
3653,健策,106000,1.5735
3661,世芯-KY,63000,0.7419
3665,貿聯-KY,405000,3.2875
3711,日月光投控,249000,0.3801
4749,新應材,555000,1.676
4991,環宇-KY,538000,1.094
5274,信驊,31000,1.5213
5289,宜鼎,94000,0.3456
5347,世界,2400000,1.0777
6223,旺矽,206000,3.4316
6271,同欣電,1695000,1.0627
6274,台燿,492000,1.6008
6442,光聖,523000,3.6781
6510,精測,161000,1.9971
6515,穎崴,117000,3.894
6531,愛普*,567000,1.1261
6584,南俊國際,637000,1.4594
6669,緯穎,154000,1.9312
6781,AES-KY,71000,0.2442
6805,富世達,231000,1.4875
7751,竑騰,300000,1.8759
7769,鴻勁,150000,2.1835
8021,尖點,583920,0.7025
8046,南電,904000,2.209
8299,群聯,557000,2.9922
8358,金居,1326000,1.5033
8996,高力,993000,3.7525
