股票代號,股票名稱,股數,持股權重
1210,大成,754000,0.19
2059,川湖,114000,1.75
2308,台達電,1095000,3.96
2317,鴻海,817000,0.78
2330,台積電,1688000,9.34
2345,智邦,1229000,5.78
2354,鴻準,2204000,0.71
2357,華碩,912000,2.78
2368,金像電,1650000,3.54
2383,台光電,926000,5.23
2439,美律,1000,0.0
2449,京元電子,5977000,4.7
2454,聯發科,471000,3.28
2618,長榮航,430000,0.08
2884,玉山金,14977010,2.34
2886,兆豐金,818000,0.16
3008,大立光,32000,0.35
3017,奇鋐,869000,3.85
3045,台灣大,43000,0.02
3131,弘塑,206000,1.48
3211,順達,359000,0.67
3217,優群,1000,0.0
3231,緯創,1796000,0.96
3264,欣銓,1686000,0.67
3376,新日興,800000,0.86
3406,玉晶光,253000,0.52
3515,華擎,196000,0.26
3529,力旺,91000,0.97
3533,嘉澤,238000,1.67
3583,辛耘,888000,1.59
3653,健策,388000,4.39
3661,世芯-KY,291000,5.25
3665,貿聯-KY,1231848,6.19
3711,日月光投控,852000,0.66
4770,上品,484000,0.71
4958,臻鼎-KY,3389000,2.61
4966,譜瑞-KY,308000,1.12
5347,世界,663000,0.28
6139,亞翔,1000,0.0
6223,旺矽,527000,3.67
6274,台燿,1911000,2.77
6278,台表科,1000,0.0
6472,保瑞,304000,1.03
6515,穎崴,1000,0.01
6669,緯穎,272000,3.77
6757,台灣虎航,142000,0.06
6805,富世達,414000,1.91
8046,南電,2540000,2.15
8210,勤誠,822000,2.24
8996,高力,1000,0.0
