股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.5735,200.5
1815,富喬,10877000,2.2669,96.5
2059,川湖,293000,8.3424,13750.0
2308,台達電,632000,2.7135,1885.0
2330,台積電,1406000,7.6701,2400.0
2337,旺宏,1343000,0.419,129.5
2345,智邦,1080000,5.658,2290.0
2383,台光電,466000,6.5438,6350.0
2454,聯發科,406000,3.8933,4050.0
2455,全新,2753000,2.3797,417.0
3008,大立光,520000,5.5776,5070.0
3017,奇鋐,1002000,7.3833,3150.0
3037,欣興,2497000,5.8014,1120.0
3189,景碩,840013,1.6493,905.0
3231,緯創,7662000,3.377,187.0
3260,威剛,358000,0.3278,400.0
3264,欣銓,72000,0.0369,219.0
3443,創意,211000,2.1922,5850.0
3583,辛耘,147000,0.238,729.0
3661,世芯-KY,215000,2.0617,4060.0
3665,貿聯-KY,1161000,5.8179,2135.0
3711,日月光投控,1629000,2.2856,615.0
4958,臻鼎-KY,1000000,1.1149,503.0
5289,宜鼎,98000,0.3292,1530.0
5347,世界,629000,0.2299,162.0
6139,亞翔,250000,0.4544,807.0
6187,萬潤,801000,2.1827,1385.0
6223,旺矽,326000,4.7631,5800.0
6515,穎崴,42000,0.6457,6610.0
6584,南俊國際,2231000,3.0744,596.0
6669,緯穎,77000,1.1286,6620.0
6805,富世達,109000,0.4481,1925.0
7734,印能科技,56000,0.3941,3070.0
7751,竑騰,270000,0.8797,1480.0
8021,尖點,2682000,2.6513,428.0
8046,南電,300000,0.8917,1295.0
8299,群聯,366000,1.7188,2085.0
8996,高力,1630000,4.7523,1215.0
